|                      | constant      | embeddings    | imputer_bayesian   | knn           | mean          | median        |
|:---------------------|:--------------|:--------------|:-------------------|:--------------|:--------------|:--------------|
| (0.1, 'Cox')         | 0.786 ± 0.012 | 0.760 ± 0.005 | 0.822 ± 0.010      | 0.821 ± 0.009 | 0.818 ± 0.010 | 0.818 ± 0.009 |
| (0.1, 'Cox Simple')  | 0.769 ± 0.010 | 0.671 ± 0.071 | 0.824 ± 0.010      | 0.822 ± 0.006 | 0.815 ± 0.005 | 0.816 ± 0.005 |
| (0.1, 'Cox Vanilla') | 0.815 ± 0.009 | 0.755 ± 0.018 | 0.833 ± 0.011      | 0.823 ± 0.010 | 0.830 ± 0.010 | 0.827 ± 0.010 |
| (0.1, 'RSF')         | 0.839 ± 0.009 | 0.741 ± 0.015 | 0.847 ± 0.007      | 0.844 ± 0.007 | 0.842 ± 0.008 | 0.843 ± 0.007 |
| (0.3, 'Cox')         | 0.747 ± 0.014 | 0.750 ± 0.013 | 0.809 ± 0.011      | 0.802 ± 0.013 | 0.800 ± 0.011 | 0.800 ± 0.011 |
| (0.3, 'Cox Simple')  | 0.718 ± 0.019 | 0.574 ± 0.084 | 0.789 ± 0.025      | 0.785 ± 0.017 | 0.781 ± 0.014 | 0.782 ± 0.016 |
| (0.3, 'Cox Vanilla') | 0.776 ± 0.008 | 0.714 ± 0.028 | 0.815 ± 0.008      | 0.803 ± 0.017 | 0.778 ± 0.036 | 0.801 ± 0.012 |
| (0.3, 'RSF')         | 0.818 ± 0.006 | 0.698 ± 0.018 | 0.831 ± 0.009      | 0.827 ± 0.008 | 0.827 ± 0.006 | 0.827 ± 0.007 |
| (0.5, 'Cox')         | 0.722 ± 0.017 | 0.712 ± 0.011 | 0.789 ± 0.014      | 0.786 ± 0.014 | 0.780 ± 0.014 | 0.780 ± 0.013 |
| (0.5, 'Cox Simple')  | 0.688 ± 0.023 | 0.616 ± 0.029 | 0.775 ± 0.016      | 0.775 ± 0.013 | 0.765 ± 0.017 | 0.761 ± 0.018 |
| (0.5, 'Cox Vanilla') | 0.732 ± 0.042 | 0.628 ± 0.108 | 0.786 ± 0.012      | 0.785 ± 0.014 | 0.779 ± 0.018 | 0.771 ± 0.020 |
| (0.5, 'RSF')         | 0.791 ± 0.011 | 0.665 ± 0.018 | 0.815 ± 0.009      | 0.809 ± 0.010 | 0.804 ± 0.010 | 0.803 ± 0.010 |
| (0.7, 'Cox')         | 0.694 ± 0.019 | 0.678 ± 0.013 | 0.754 ± 0.015      | 0.744 ± 0.013 | 0.751 ± 0.015 | 0.749 ± 0.015 |
| (0.7, 'Cox Simple')  | 0.662 ± 0.023 | 0.478 ± 0.036 | 0.750 ± 0.017      | 0.733 ± 0.009 | 0.724 ± 0.038 | 0.735 ± 0.022 |
| (0.7, 'Cox Vanilla') | 0.665 ± 0.062 | 0.606 ± 0.046 | 0.749 ± 0.020      | 0.735 ± 0.019 | 0.732 ± 0.031 | 0.734 ± 0.028 |
| (0.7, 'RSF')         | 0.741 ± 0.014 | 0.660 ± 0.014 | 0.779 ± 0.011      | 0.758 ± 0.015 | 0.762 ± 0.010 | 0.760 ± 0.010 |
| (0.9, 'Cox')         | 0.635 ± 0.019 | 0.565 ± 0.016 | 0.687 ± 0.016      | 0.646 ± 0.014 | 0.689 ± 0.013 | 0.683 ± 0.015 |
| (0.9, 'Cox Simple')  | 0.600 ± 0.016 | 0.499 ± 0.050 | 0.669 ± 0.016      | 0.624 ± 0.022 | 0.676 ± 0.011 | 0.670 ± 0.015 |
| (0.9, 'Cox Vanilla') | 0.609 ± 0.026 | 0.583 ± 0.029 | 0.675 ± 0.014      | 0.613 ± 0.034 | 0.670 ± 0.021 | 0.666 ± 0.017 |
| (0.9, 'RSF')         | 0.650 ± 0.013 | 0.566 ± 0.015 | 0.680 ± 0.013      | 0.643 ± 0.010 | 0.667 ± 0.009 | 0.670 ± 0.010 |
|                      | constant      | embeddings    | imputer_bayesian   | knn           | mean          | median        |
|:---------------------|:--------------|:--------------|:-------------------|:--------------|:--------------|:--------------|
| (0.1, 'Cox')         | 0.787 ± 0.004 | 0.963 ± 0.001 | 0.825 ± 0.002      | 0.823 ± 0.002 | 0.822 ± 0.002 | 0.821 ± 0.002 |
| (0.1, 'Cox Simple')  | 0.764 ± 0.009 | 0.965 ± 0.002 | 0.829 ± 0.002      | 0.825 ± 0.004 | 0.821 ± 0.005 | 0.821 ± 0.006 |
| (0.1, 'Cox Vanilla') | 0.836 ± 0.020 | 0.965 ± 0.003 | 0.844 ± 0.012      | 0.830 ± 0.021 | 0.842 ± 0.012 | 0.839 ± 0.012 |
| (0.1, 'RSF')         | 0.925 ± 0.001 | 0.987 ± 0.001 | 0.924 ± 0.001      | 0.921 ± 0.001 | 0.923 ± 0.001 | 0.918 ± 0.002 |
| (0.3, 'Cox')         | 0.754 ± 0.007 | 0.961 ± 0.001 | 0.812 ± 0.002      | 0.807 ± 0.002 | 0.806 ± 0.003 | 0.804 ± 0.003 |
| (0.3, 'Cox Simple')  | 0.724 ± 0.014 | 0.960 ± 0.003 | 0.790 ± 0.028      | 0.793 ± 0.005 | 0.788 ± 0.004 | 0.787 ± 0.003 |
| (0.3, 'Cox Vanilla') | 0.828 ± 0.028 | 0.964 ± 0.005 | 0.828 ± 0.007      | 0.820 ± 0.012 | 0.795 ± 0.043 | 0.818 ± 0.012 |
| (0.3, 'RSF')         | 0.917 ± 0.001 | 0.987 ± 0.001 | 0.926 ± 0.001      | 0.922 ± 0.001 | 0.918 ± 0.002 | 0.906 ± 0.002 |
| (0.5, 'Cox')         | 0.730 ± 0.006 | 0.959 ± 0.001 | 0.793 ± 0.003      | 0.789 ± 0.003 | 0.785 ± 0.002 | 0.784 ± 0.003 |
| (0.5, 'Cox Simple')  | 0.696 ± 0.007 | 0.958 ± 0.002 | 0.780 ± 0.009      | 0.780 ± 0.003 | 0.772 ± 0.005 | 0.768 ± 0.010 |
| (0.5, 'Cox Vanilla') | 0.767 ± 0.061 | 0.932 ± 0.059 | 0.794 ± 0.018      | 0.795 ± 0.013 | 0.789 ± 0.018 | 0.779 ± 0.021 |
| (0.5, 'RSF')         | 0.898 ± 0.002 | 0.987 ± 0.001 | 0.927 ± 0.001      | 0.917 ± 0.002 | 0.903 ± 0.003 | 0.881 ± 0.002 |
| (0.7, 'Cox')         | 0.705 ± 0.005 | 0.957 ± 0.001 | 0.761 ± 0.005      | 0.754 ± 0.004 | 0.760 ± 0.004 | 0.757 ± 0.005 |
| (0.7, 'Cox Simple')  | 0.665 ± 0.015 | 0.959 ± 0.001 | 0.754 ± 0.008      | 0.742 ± 0.006 | 0.729 ± 0.035 | 0.740 ± 0.008 |
| (0.7, 'Cox Vanilla') | 0.724 ± 0.073 | 0.958 ± 0.003 | 0.764 ± 0.013      | 0.751 ± 0.019 | 0.749 ± 0.023 | 0.747 ± 0.025 |
| (0.7, 'RSF')         | 0.857 ± 0.001 | 0.987 ± 0.001 | 0.926 ± 0.005      | 0.920 ± 0.003 | 0.865 ± 0.002 | 0.837 ± 0.002 |
| (0.9, 'Cox')         | 0.646 ± 0.004 | 0.955 ± 0.001 | 0.696 ± 0.006      | 0.664 ± 0.007 | 0.699 ± 0.004 | 0.692 ± 0.005 |
| (0.9, 'Cox Simple')  | 0.613 ± 0.008 | 0.957 ± 0.002 | 0.685 ± 0.012      | 0.638 ± 0.011 | 0.691 ± 0.007 | 0.681 ± 0.009 |
| (0.9, 'Cox Vanilla') | 0.674 ± 0.036 | 0.958 ± 0.004 | 0.686 ± 0.016      | 0.659 ± 0.054 | 0.682 ± 0.025 | 0.683 ± 0.014 |
| (0.9, 'RSF')         | 0.761 ± 0.004 | 0.990 ± 0.001 | 0.889 ± 0.006      | 0.916 ± 0.006 | 0.782 ± 0.006 | 0.747 ± 0.004 |

=== NaN Ratio: 0.1 ===

-- Cox --
            constant | Train: 0.787 ± 0.004 | Test: 0.786 ± 0.012
          embeddings | Train: 0.963 ± 0.001 | Test: 0.760 ± 0.005
    imputer_bayesian | Train: 0.825 ± 0.002 | Test: 0.822 ± 0.010
                 knn | Train: 0.823 ± 0.002 | Test: 0.821 ± 0.009
                mean | Train: 0.822 ± 0.002 | Test: 0.818 ± 0.010
              median | Train: 0.821 ± 0.002 | Test: 0.818 ± 0.009

-- Cox Simple --
            constant | Train: 0.764 ± 0.009 | Test: 0.769 ± 0.010
          embeddings | Train: 0.965 ± 0.002 | Test: 0.671 ± 0.071
    imputer_bayesian | Train: 0.829 ± 0.002 | Test: 0.824 ± 0.010
                 knn | Train: 0.825 ± 0.004 | Test: 0.822 ± 0.006
                mean | Train: 0.821 ± 0.005 | Test: 0.815 ± 0.005
              median | Train: 0.821 ± 0.006 | Test: 0.816 ± 0.005

-- Cox Vanilla --
            constant | Train: 0.836 ± 0.020 | Test: 0.815 ± 0.009
          embeddings | Train: 0.965 ± 0.003 | Test: 0.755 ± 0.018
    imputer_bayesian | Train: 0.844 ± 0.012 | Test: 0.833 ± 0.011
                 knn | Train: 0.830 ± 0.021 | Test: 0.823 ± 0.010
                mean | Train: 0.842 ± 0.012 | Test: 0.830 ± 0.010
              median | Train: 0.839 ± 0.012 | Test: 0.827 ± 0.010

-- RSF --
            constant | Train: 0.925 ± 0.001 | Test: 0.839 ± 0.009
          embeddings | Train: 0.987 ± 0.001 | Test: 0.741 ± 0.015
    imputer_bayesian | Train: 0.924 ± 0.001 | Test: 0.847 ± 0.007
                 knn | Train: 0.921 ± 0.001 | Test: 0.844 ± 0.007
                mean | Train: 0.923 ± 0.001 | Test: 0.842 ± 0.008
              median | Train: 0.918 ± 0.002 | Test: 0.843 ± 0.007

=== NaN Ratio: 0.3 ===

-- Cox --
            constant | Train: 0.754 ± 0.007 | Test: 0.747 ± 0.014
          embeddings | Train: 0.961 ± 0.001 | Test: 0.750 ± 0.013
    imputer_bayesian | Train: 0.812 ± 0.002 | Test: 0.809 ± 0.011
                 knn | Train: 0.807 ± 0.002 | Test: 0.802 ± 0.013
                mean | Train: 0.806 ± 0.003 | Test: 0.800 ± 0.011
              median | Train: 0.804 ± 0.003 | Test: 0.800 ± 0.011

-- Cox Simple --
            constant | Train: 0.724 ± 0.014 | Test: 0.718 ± 0.019
          embeddings | Train: 0.960 ± 0.003 | Test: 0.574 ± 0.084
    imputer_bayesian | Train: 0.790 ± 0.028 | Test: 0.789 ± 0.025
                 knn | Train: 0.793 ± 0.005 | Test: 0.785 ± 0.017
                mean | Train: 0.788 ± 0.004 | Test: 0.781 ± 0.014
              median | Train: 0.787 ± 0.003 | Test: 0.782 ± 0.016

-- Cox Vanilla --
            constant | Train: 0.828 ± 0.028 | Test: 0.776 ± 0.008
          embeddings | Train: 0.964 ± 0.005 | Test: 0.714 ± 0.028
    imputer_bayesian | Train: 0.828 ± 0.007 | Test: 0.815 ± 0.008
                 knn | Train: 0.820 ± 0.012 | Test: 0.803 ± 0.017
                mean | Train: 0.795 ± 0.043 | Test: 0.778 ± 0.036
              median | Train: 0.818 ± 0.012 | Test: 0.801 ± 0.012

-- RSF --
            constant | Train: 0.917 ± 0.001 | Test: 0.818 ± 0.006
          embeddings | Train: 0.987 ± 0.001 | Test: 0.698 ± 0.018
    imputer_bayesian | Train: 0.926 ± 0.001 | Test: 0.831 ± 0.009
                 knn | Train: 0.922 ± 0.001 | Test: 0.827 ± 0.008
                mean | Train: 0.918 ± 0.002 | Test: 0.827 ± 0.006
              median | Train: 0.906 ± 0.002 | Test: 0.827 ± 0.007

=== NaN Ratio: 0.5 ===

-- Cox --
            constant | Train: 0.730 ± 0.006 | Test: 0.722 ± 0.017
          embeddings | Train: 0.959 ± 0.001 | Test: 0.712 ± 0.011
    imputer_bayesian | Train: 0.793 ± 0.003 | Test: 0.789 ± 0.014
                 knn | Train: 0.789 ± 0.003 | Test: 0.786 ± 0.014
                mean | Train: 0.785 ± 0.002 | Test: 0.780 ± 0.014
              median | Train: 0.784 ± 0.003 | Test: 0.780 ± 0.013

-- Cox Simple --
            constant | Train: 0.696 ± 0.007 | Test: 0.688 ± 0.023
          embeddings | Train: 0.958 ± 0.002 | Test: 0.616 ± 0.029
    imputer_bayesian | Train: 0.780 ± 0.009 | Test: 0.775 ± 0.016
                 knn | Train: 0.780 ± 0.003 | Test: 0.775 ± 0.013
                mean | Train: 0.772 ± 0.005 | Test: 0.765 ± 0.017
              median | Train: 0.768 ± 0.010 | Test: 0.761 ± 0.018

-- Cox Vanilla --
            constant | Train: 0.767 ± 0.061 | Test: 0.732 ± 0.042
          embeddings | Train: 0.932 ± 0.059 | Test: 0.628 ± 0.108
    imputer_bayesian | Train: 0.794 ± 0.018 | Test: 0.786 ± 0.012
                 knn | Train: 0.795 ± 0.013 | Test: 0.785 ± 0.014
                mean | Train: 0.789 ± 0.018 | Test: 0.779 ± 0.018
              median | Train: 0.779 ± 0.021 | Test: 0.771 ± 0.020

-- RSF --
            constant | Train: 0.898 ± 0.002 | Test: 0.791 ± 0.011
          embeddings | Train: 0.987 ± 0.001 | Test: 0.665 ± 0.018
    imputer_bayesian | Train: 0.927 ± 0.001 | Test: 0.815 ± 0.009
                 knn | Train: 0.917 ± 0.002 | Test: 0.809 ± 0.010
                mean | Train: 0.903 ± 0.003 | Test: 0.804 ± 0.010
              median | Train: 0.881 ± 0.002 | Test: 0.803 ± 0.010

=== NaN Ratio: 0.7 ===

-- Cox --
            constant | Train: 0.705 ± 0.005 | Test: 0.694 ± 0.019
          embeddings | Train: 0.957 ± 0.001 | Test: 0.678 ± 0.013
    imputer_bayesian | Train: 0.761 ± 0.005 | Test: 0.754 ± 0.015
                 knn | Train: 0.754 ± 0.004 | Test: 0.744 ± 0.013
                mean | Train: 0.760 ± 0.004 | Test: 0.751 ± 0.015
              median | Train: 0.757 ± 0.005 | Test: 0.749 ± 0.015

-- Cox Simple --
            constant | Train: 0.665 ± 0.015 | Test: 0.662 ± 0.023
          embeddings | Train: 0.959 ± 0.001 | Test: 0.478 ± 0.036
    imputer_bayesian | Train: 0.754 ± 0.008 | Test: 0.750 ± 0.017
                 knn | Train: 0.742 ± 0.006 | Test: 0.733 ± 0.009
                mean | Train: 0.729 ± 0.035 | Test: 0.724 ± 0.038
              median | Train: 0.740 ± 0.008 | Test: 0.735 ± 0.022

-- Cox Vanilla --
            constant | Train: 0.724 ± 0.073 | Test: 0.665 ± 0.062
          embeddings | Train: 0.958 ± 0.003 | Test: 0.606 ± 0.046
    imputer_bayesian | Train: 0.764 ± 0.013 | Test: 0.749 ± 0.020
                 knn | Train: 0.751 ± 0.019 | Test: 0.735 ± 0.019
                mean | Train: 0.749 ± 0.023 | Test: 0.732 ± 0.031
              median | Train: 0.747 ± 0.025 | Test: 0.734 ± 0.028

-- RSF --
            constant | Train: 0.857 ± 0.001 | Test: 0.741 ± 0.014
          embeddings | Train: 0.987 ± 0.001 | Test: 0.660 ± 0.014
    imputer_bayesian | Train: 0.926 ± 0.005 | Test: 0.779 ± 0.011
                 knn | Train: 0.920 ± 0.003 | Test: 0.758 ± 0.015
                mean | Train: 0.865 ± 0.002 | Test: 0.762 ± 0.010
              median | Train: 0.837 ± 0.002 | Test: 0.760 ± 0.010

=== NaN Ratio: 0.9 ===

-- Cox --
            constant | Train: 0.646 ± 0.004 | Test: 0.635 ± 0.019
          embeddings | Train: 0.955 ± 0.001 | Test: 0.565 ± 0.016
    imputer_bayesian | Train: 0.696 ± 0.006 | Test: 0.687 ± 0.016
                 knn | Train: 0.664 ± 0.007 | Test: 0.646 ± 0.014
                mean | Train: 0.699 ± 0.004 | Test: 0.689 ± 0.013
              median | Train: 0.692 ± 0.005 | Test: 0.683 ± 0.015

-- Cox Simple --
            constant | Train: 0.613 ± 0.008 | Test: 0.600 ± 0.016
          embeddings | Train: 0.957 ± 0.002 | Test: 0.499 ± 0.050
