dataset	foundation_model	seed	preprocess	sample_size	actual_size	metric	train_mean	train_std	test_mean	test_std
HURRAH	tabpfn	123	-1	100	100	tab_deepsurv_simple	0.9487746267433609	0.007630863004787883	0.7637595480618	0.03133583374723477
HURRAH	tabpfn	123	-1	100	100	tab_deepsurv_vanilla	0.9559795597952248	0.010513294809613705	0.7534433101436017	0.02045897426682278
HURRAH	tabpfn	123	-1	100	100	tab_rsf	0.9717809308165	0.008435490469898313	0.7503218577579399	0.035908980579036055
HURRAH	tabpfn	123	-1	100	100	tab_cox	0.9860743278377896	0.004523064518804752	0.6893978981974915	0.0729858608391458
HURRAH	tabpfn	123	-1	100	100	deepsurv_simple	0.8278644547810273	0.0599927961577966	0.7229074488043226	0.036563975934555966
HURRAH	tabpfn	123	-1	100	100	deepsurv_vanilla	0.8202592372501025	0.07397493177498356	0.640959244070758	0.03282935686161852
HURRAH	tabpfn	123	-1	100	100	rsf	0.9832370002915184	0.010144737827931481	0.7030750333068327	0.042797901602957704
HURRAH	tabpfn	123	-1	100	100	cox	0.9210193679318589	0.02698888498860024	0.7475338892581337	0.023842101626383196
HURRAH	tabpfn	123	-1	500	500	tab_deepsurv_simple	0.9543185629938395	0.006687100943877111	0.8132350893598721	0.011813575149734884
HURRAH	tabpfn	123	-1	500	500	tab_deepsurv_vanilla	0.9568387107929157	0.005309275935940523	0.8106614747157224	0.010259583567270225
HURRAH	tabpfn	123	-1	500	500	tab_rsf	0.9871665272552314	0.003694054972920602	0.7856647781121059	0.020744558085501467
HURRAH	tabpfn	123	-1	500	500	tab_cox	0.9687616062255199	0.004213805464035346	0.7559365704689046	0.06156018974205914
HURRAH	tabpfn	123	-1	500	500	deepsurv_simple	0.8541715158249563	0.016801757037950924	0.8029183253908151	0.011329940646522072
HURRAH	tabpfn	123	-1	500	500	deepsurv_vanilla	0.8403533754792187	0.06166066103540914	0.7472688916171824	0.03594714014390818
HURRAH	tabpfn	123	-1	500	500	rsf	0.9612778201983287	0.009738068694491344	0.79237319266132	0.021844025961629876
HURRAH	tabpfn	123	-1	500	500	cox	0.8654115230029046	0.01693194954961072	0.8021515600571842	0.009511933141825859
HURRAH	tabpfn	123	-1	1000	1000	tab_deepsurv_simple	0.9493272655504562	0.0033539912386431887	0.8262524442455466	0.008166390170710938
HURRAH	tabpfn	123	-1	1000	1000	tab_deepsurv_vanilla	0.9556380213233803	0.0037608922112131096	0.8124960421636139	0.014219291613160786
HURRAH	tabpfn	123	-1	1000	1000	tab_rsf	0.985507263851285	0.0014905847339212542	0.8132883153866495	0.009468864954302611
HURRAH	tabpfn	123	-1	1000	1000	tab_cox	0.9618193436390104	0.003790858640191711	0.7709041641382142	0.0711036038851937
HURRAH	tabpfn	123	-1	1000	1000	deepsurv_simple	0.8538099543478669	0.011974524514882555	0.820938884014406	0.010258091206065268
HURRAH	tabpfn	123	-1	1000	1000	deepsurv_vanilla	0.8615369054345985	0.011227088799702412	0.8036921500339718	0.015222681426436083
HURRAH	tabpfn	123	-1	1000	1000	rsf	0.9614065310134047	0.006209781830976209	0.8084904118323081	0.012920621066339953
HURRAH	tabpfn	123	-1	1000	1000	cox	0.8458051358160261	0.011214720502890897	0.8158106458549679	0.005151352302858519
HURRAH	tabpfn	123	-1	2500	2500	tab_deepsurv_simple	0.9499212710325577	0.0019558137929364286	0.8368756302536815	0.006308683490417195
HURRAH	tabpfn	123	-1	2500	2500	tab_deepsurv_vanilla	0.9565641606587881	0.004749825862641002	0.828200148417982	0.01110776355253796
HURRAH	tabpfn	123	-1	2500	2500	tab_rsf	0.9855090276713929	0.00186202289236447	0.8270424140991588	0.006859799910704616
HURRAH	tabpfn	123	-1	2500	2500	tab_cox	0.9609610370130885	0.0038190654705885963	0.8229352446745221	0.019783975564453275
HURRAH	tabpfn	123	-1	2500	2500	deepsurv_simple	0.8474780624043978	0.005463442344164891	0.8283546420317714	0.006145240417345054
HURRAH	tabpfn	123	-1	2500	2500	deepsurv_vanilla	0.8593228323464309	0.01775847132930491	0.8222185774084277	0.0065716735185982825
HURRAH	tabpfn	123	-1	2500	2500	rsf	0.95117115355253	0.0031574226870391933	0.8320862240103224	0.011427324920502831
HURRAH	tabpfn	123	-1	2500	2500	cox	0.8386880361750668	0.005298146236535921	0.8209882831237449	0.006202226185527386
HURRAH	tabpfn	123	-1	5000	5000	tab_deepsurv_simple	0.9500371821896391	0.004360887654368579	0.8395679785196247	0.008622633459343675
HURRAH	tabpfn	123	-1	5000	5000	tab_deepsurv_vanilla	0.953752294539447	0.001912502354266687	0.829262563377225	0.011056291172732378
HURRAH	tabpfn	123	-1	5000	5000	tab_rsf	0.9843489522413182	0.0010097267591372874	0.8324148338923413	0.007117308281860974
HURRAH	tabpfn	123	-1	5000	5000	tab_cox	0.9585949792247168	0.0017586611961760217	0.8137072588547551	0.03173896142071783
HURRAH	tabpfn	123	-1	5000	5000	deepsurv_simple	0.8399710552109131	0.00463318767392944	0.8309339693094209	0.004889752617382448
HURRAH	tabpfn	123	-1	5000	5000	deepsurv_vanilla	0.8587447791145536	0.005086828138552121	0.8322583530909391	0.009414804513962427
HURRAH	tabpfn	123	-1	5000	5000	rsf	0.9397149159986318	0.002622283677938373	0.8426390736949829	0.011951755594390474
HURRAH	tabpfn	123	-1	5000	5000	cox	0.830119710776607	0.004780528887329618	0.8239954012216341	0.006616546316996923
HURRAH	tabpfn	123	-1	10000	10000	tab_deepsurv_simple	0.9567279850265236	0.00321798399129784	0.8403805816464109	0.008902710997640648
HURRAH	tabpfn	123	-1	10000	10000	tab_deepsurv_vanilla	0.9559131821456376	0.0022436769947111303	0.8337885505005482	0.009125165252254808
HURRAH	tabpfn	123	-1	10000	10000	tab_rsf	0.981588687738685	0.0006182726755816708	0.8262981814083836	0.00806084335857839
HURRAH	tabpfn	123	-1	10000	10000	tab_cox	0.9571285557256968	0.000528971406230342	0.8408798082125181	0.00928841101976088
HURRAH	tabpfn	123	-1	10000	10000	deepsurv_simple	0.8292089886825421	0.00558509817553305	0.8272880672169187	0.00638465991109848
HURRAH	tabpfn	123	-1	10000	10000	deepsurv_vanilla	0.8396145782469013	0.012000291812465065	0.8287992385575966	0.009939488882116826
HURRAH	tabpfn	123	-1	10000	10000	rsf	0.9274157731663772	0.00038417818125098	0.8483334567279425	0.009467035399414465
HURRAH	tabpfn	123	-1	10000	10000	cox	0.8302961563982484	0.0017130855658915897	0.8258764213029265	0.006279852694252417
HURRAH	tabpfn	123	-1	15000	13566	tab_deepsurv_simple	0.9605952081179495	0.0009004562134824614	0.8445707723762788	0.008432378627649386
HURRAH	tabpfn	123	-1	15000	13566	tab_deepsurv_vanilla	0.9573015111064478	0.0012478388014552676	0.8320775842260947	0.012520609224964905
HURRAH	tabpfn	123	-1	15000	13566	tab_rsf	0.9799267527619934	0.00023173805675850582	0.8228554275049268	0.006926734792079799
HURRAH	tabpfn	123	-1	15000	13566	tab_cox	0.9569711577862303	0.0005230775813736957	0.8431100291075678	0.0070027389709488505
HURRAH	tabpfn	123	-1	15000	13566	deepsurv_simple	0.835963133666343	0.0034752626718936573	0.8337701644007367	0.003143906519514209
HURRAH	tabpfn	123	-1	15000	13566	deepsurv_vanilla	0.8578279592977717	0.005106935819790171	0.846183164969689	0.0050638153153177
HURRAH	tabpfn	123	-1	15000	13566	rsf	0.920223097630536	0.0005188622919243584	0.8497819016905381	0.0105199060920308
HURRAH	tabpfn	123	-1	15000	13566	cox	0.8281279262444636	0.0013588628005765735	0.8263627114549541	0.00672361854616838
HURRAH	tabpfn	123	NaN	100	100	tab_deepsurv_simple	0.9437420713501629	0.01200729763657606	0.7638619273275988	0.02388007745762486
HURRAH	tabpfn	123	NaN	100	100	tab_deepsurv_vanilla	0.9610840818074162	0.0216966177400629	0.7580606530423188	0.022450472357682754
HURRAH	tabpfn	123	NaN	100	100	tab_rsf	0.9749875017246529	0.006241574764100804	0.7434784880180316	0.0346716167070335
HURRAH	tabpfn	123	NaN	100	100	tab_cox	0.9772578839104217	0.023288636737000126	0.6918547016403014	0.03391288933399093
HURRAH	tabpfn	123	NaN	100	100	deepsurv_simple				
HURRAH	tabpfn	123	NaN	100	100	deepsurv_vanilla				
HURRAH	tabpfn	123	NaN	100	100	rsf				
HURRAH	tabpfn	123	NaN	100	100	cox				
HURRAH	tabpfn	123	NaN	500	500	tab_deepsurv_simple	0.9539113955979708	0.006127966424684055	0.8081529026634104	0.009586623530420649
HURRAH	tabpfn	123	NaN	500	500	tab_deepsurv_vanilla	0.9544831129710503	0.00625821276142288	0.8036387372396916	0.013470260105529965
HURRAH	tabpfn	123	NaN	500	500	tab_rsf	0.9882550563598871	0.004377562002017245	0.7862233031620084	0.00943467798519193
HURRAH	tabpfn	123	NaN	500	500	tab_cox	0.9668621261711159	0.007631276697662804	0.7890397541453747	0.012556638676376346
HURRAH	tabpfn	123	NaN	500	500	deepsurv_simple				
HURRAH	tabpfn	123	NaN	500	500	deepsurv_vanilla				
HURRAH	tabpfn	123	NaN	500	500	rsf				
HURRAH	tabpfn	123	NaN	500	500	cox				
HURRAH	tabpfn	123	NaN	1000	1000	tab_deepsurv_simple	0.9495413727205559	0.003122960563389141	0.8224283473273089	0.007431040389921569
HURRAH	tabpfn	123	NaN	1000	1000	tab_deepsurv_vanilla	0.9525374191139477	0.004428827783517831	0.8128814462613084	0.011887696721607149
