dataset	foundation_model	seed	preprocess	sample_size	actual_size	metric	train_mean	train_std	test_mean	test_std
HURRAH	tabicl	42	-1	100	100	tab_deepsurv_simple	0.9528147939280469	0.010390906211350954	0.680575424277081	0.011188151519018691
HURRAH	tabicl	42	-1	100	100	tab_deepsurv_vanilla	0.9561761970110336	0.009258242836314759	0.6746304870839595	0.03666007115647899
HURRAH	tabicl	42	-1	100	100	tab_rsf	0.9725653170051519	0.01150544646739973	0.6642624597594862	0.021635528263633488
HURRAH	tabicl	42	-1	100	100	tab_cox	0.9790092931341328	0.028623633132204552	0.5928459850652421	0.0319725617169961
HURRAH	tabicl	42	-1	100	100	deepsurv_simple	0.8024679240447693	0.17355846996393365	0.6753478488500092	0.08683040819748263
HURRAH	tabicl	42	-1	100	100	deepsurv_vanilla	0.8859855120861451	0.04130865888454893	0.6620479413188838	0.05149944313555583
HURRAH	tabicl	42	-1	100	100	rsf	0.9683284582653837	0.012683640970831743	0.724238224242033	0.03290764008451308
HURRAH	tabicl	42	-1	100	100	cox	0.9479469239350043	0.021481651062031933	0.7591007895417565	0.02730944378482226
HURRAH	tabicl	42	-1	500	500	tab_deepsurv_simple	0.9473955881496989	0.005492962977828263	0.7451678891933046	0.013718002978102203
HURRAH	tabicl	42	-1	500	500	tab_deepsurv_vanilla	0.9439582479150987	0.0184372889471091	0.7398991515852911	0.026481613126067848
HURRAH	tabicl	42	-1	500	500	tab_rsf	0.9836289086866976	0.0031814116378965935	0.547761200455558	0.0837860484771895
HURRAH	tabicl	42	-1	500	500	tab_cox	0.9249004170971389	0.11827762625010131	0.5717724227153693	0.1251400057049302
HURRAH	tabicl	42	-1	500	500	deepsurv_simple	0.8472266225453895	0.005198553293260265	0.8030980647319073	0.012222239046505
HURRAH	tabicl	42	-1	500	500	deepsurv_vanilla	0.8390888413939681	0.07351194575058413	0.7528651336724949	0.06309397994174169
HURRAH	tabicl	42	-1	500	500	rsf	0.9530816367466108	0.004850944634960358	0.8004395355940386	0.01309901492559487
HURRAH	tabicl	42	-1	500	500	cox	0.8561950617924854	0.0059259233699574315	0.8086697781267714	0.010447162535406578
HURRAH	tabicl	42	-1	1000	1000	tab_deepsurv_simple	0.9570413484008808	0.004108621580769812	0.7469586522916655	0.020199988031502282
HURRAH	tabicl	42	-1	1000	1000	tab_deepsurv_vanilla	0.9631454410308173	0.004617596716179779	0.7511779415953849	0.022430196326301464
HURRAH	tabicl	42	-1	1000	1000	tab_rsf	0.9828913550151869	0.0025139049844115613	0.677551697101378	0.02254014564633483
HURRAH	tabicl	42	-1	1000	1000	tab_cox	0.926639206074619	0.07779525750119061	0.6399968624567205	0.12933311777666617
HURRAH	tabicl	42	-1	1000	1000	deepsurv_simple	0.8453917953038091	0.00620198921229002	0.8206823966933141	0.005191412106913182
HURRAH	tabicl	42	-1	1000	1000	deepsurv_vanilla	0.8407170653783048	0.028861894127395715	0.7941425753936643	0.01858337549372225
HURRAH	tabicl	42	-1	1000	1000	rsf	0.9475111709450708	0.003149913672530375	0.816255831260672	0.012277834427533987
HURRAH	tabicl	42	-1	1000	1000	cox	0.8416004474757731	0.007377669015116617	0.8157975605110164	0.006068545054881417
HURRAH	tabicl	42	-1	2500	2500	tab_deepsurv_simple	0.9585584321552698	0.003074386507780332	0.7742403004435824	0.012068433284505254
HURRAH	tabicl	42	-1	2500	2500	tab_deepsurv_vanilla	0.9604016368633778	0.005967919529252285	0.7720731693048768	0.016942955393938357
HURRAH	tabicl	42	-1	2500	2500	tab_rsf	0.9838622888189714	0.0012141783178475152	0.7103160366184245	0.0249849279093653
