SHAP — HURRAH | tabicl | preprocess: NaN | seed: 789
======================================================================

--- deepsurv_simple ---
Feature                                 Mean|SHAP|      Std|SHAP|
-----------------------------------------------------------------
ALLOPURINOLO                              0.840133       0.277166
SARTANI                                   0.593379       0.270947
ALB_CAT                                   0.502224       0.257756
FAM_CV                                    0.292177       0.074378
SESSO                                     0.224662       0.126282
FIBRATI                                   0.191375       0.101178
DELL_ANSA                                 0.151214       0.209527
ATT_FIS_H_SETT                            0.130854       0.054434
FAM_IPERT                                 0.129005       0.072482
ALTRO_CAA                                 0.110831       0.067945
INDAPAMIDE                                0.095271       0.104961
PLACCA                                    0.088869       0.063048
ATT_FIS                                   0.087542       0.047015
MENOPAUSA                                 0.085133       0.028689
ANNI_MENOP                                0.079691       0.024753
CLORTALIDONE                              0.079401       0.036159
EZETEMIBE                                 0.068617       0.055351
GOTTA                                     0.068167       0.037736
BETABLOCCANTI                             0.052718       0.030257
DIABETE                                   0.051938       0.015235
ALCOOL                                    0.050395       0.019482
ACEI                                      0.049745       0.013686
HCTZ                                      0.046403       0.025103
OMEGA_3                                   0.045326       0.034532
STATINA                                   0.042684       0.023709
IMT                                       0.041509       0.022417
INS_CARD                                  0.041136       0.021982
EXFUMO                                    0.039766       0.028309
IRC                                       0.038226       0.014743
CREATININA                                0.036295       0.023688
DIURETICI                                 0.035520       0.013161
FA_BASE                                   0.034466       0.015059
CAA_DIID                                  0.031548       0.008777
URICEMIA                                  0.031015       0.021701
IPERTESO                                  0.030011       0.005964
NF_FA                                     0.029953       0.014587
FUMO_ATT                                  0.029685       0.012003
ETANOLO_G_DIE                             0.029318       0.004156
TG                                        0.028222       0.013394
NORMOMICROMACRO                           0.025747       0.010126
FU_NF_FA                                  0.023981       0.013177
PCR                                       0.022561       0.018692
PESO                                      0.021471       0.013307
RESINE                                    0.020271       0.009647
HDL                                       0.020195       0.006368
CT                                        0.019668       0.008896
PAD                                       0.019637       0.006918
HB                                        0.019557       0.008556
AZOTEMIA                                  0.017262       0.011461
VITA                                      0.016776       0.012252
ETA                                       0.016734       0.006952
HT                                        0.016186       0.008169
HF_BASE                                   0.015777       0.004931
BMI                                       0.015705       0.006289
FC                                        0.015327       0.004941
IMA_BASE                                  0.015274       0.008766
CBV_BASE                                  0.014597       0.006343
ALTEZZA                                   0.014233       0.005921
ACIDO_NICOTINICO                          0.014027       0.001818
PAS                                       0.012869       0.003017
GLICEMIA                                  0.011819       0.002369

--- deepsurv_vanilla ---
Feature                                 Mean|SHAP|      Std|SHAP|
-----------------------------------------------------------------
CLORTALIDONE                              0.685105       1.178355
RESINE                                    0.561809       1.080573
SESSO                                     0.507048       0.895424
PLACCA                                    0.503085       0.902693
EZETEMIBE                                 0.498865       0.942788
MENOPAUSA                                 0.498044       0.870308
GOTTA                                     0.375094       0.447892
INDAPAMIDE                                0.337773       0.633561
ANNI_MENOP                                0.327925       0.597603
DELL_ANSA                                 0.267353       0.401500
ATT_FIS                                   0.251575       0.405977
ATT_FIS_H_SETT                            0.250693       0.336303
ALB_CAT                                   0.245045       0.233768
ALLOPURINOLO                              0.244737       0.204442
ETA                                       0.244635       0.468497
HCTZ                                      0.232542       0.360996
NF_FA                                     0.219739       0.406308
OMEGA_3                                   0.202634       0.369698
FAM_CV                                    0.200743       0.268806
FAM_IPERT                                 0.186723       0.223334
CREATININA                                0.158157       0.264811
IPERTESO                                  0.152422       0.257367
PAS                                       0.139658       0.256266
HT                                        0.128767       0.233068
EXFUMO                                    0.123536       0.141858
FU_NF_FA                                  0.118662       0.196007
STATINA                                   0.113211       0.172429
ALCOOL                                    0.111502       0.169028
BETABLOCCANTI                             0.108890       0.143460
ALTRO_CAA                                 0.107497       0.122921
HB                                        0.104459       0.187911
ACEI                                      0.103322       0.068022
GLICEMIA                                  0.092675       0.161823
NORMOMICROMACRO                           0.092075       0.147539
SARTANI                                   0.087471       0.054300
CAA_DIID                                  0.087066       0.153475
TG                                        0.084241       0.151560
IRC                                       0.080958       0.067257
PAD                                       0.080449       0.135996
DIABETE                                   0.074466       0.080316
FIBRATI                                   0.073428       0.056069
ETANOLO_G_DIE                             0.069130       0.088692
FA_BASE                                   0.064703       0.089358
IMA_BASE                                  0.063931       0.103406
URICEMIA                                  0.062685       0.087180
DIURETICI                                 0.061976       0.079958
PCR                                       0.060560       0.098520
FUMO_ATT                                  0.056139       0.080732
PESO                                      0.055836       0.082353
ALTEZZA                                   0.049606       0.084698
BMI                                       0.047208       0.072347
FC                                        0.046732       0.075232
HF_BASE                                   0.045514       0.069455
IMT                                       0.044873       0.063318
INS_CARD                                  0.044145       0.028793
HDL                                       0.043292       0.061302
CBV_BASE                                  0.043151       0.066657
CT                                        0.038641       0.054966
AZOTEMIA                                  0.034697       0.046590
VITA                                      0.030890       0.033197
ACIDO_NICOTINICO                          0.027438       0.029033

--- rsf ---
Feature                                 Mean|SHAP|      Std|SHAP|
-----------------------------------------------------------------
DELL_ANSA                                 4.249118       0.970707
GOTTA                                     3.672279       0.442032
SARTANI                                   3.591830       0.631733
FAM_IPERT                                 2.486163       0.411293
INS_CARD                                  2.142232       0.549994
PLACCA                                    2.049433       0.696599
