dataset	foundation_model	seed	preprocess	sample_size	actual_size	metric	train_mean	train_std	test_mean	test_std
HURRAH	tabicl	123	-1	100	100	tab_deepsurv_simple	0.9495543141153766	0.009847532195363962	0.661426869188788	0.02115127815600702
HURRAH	tabicl	123	-1	100	100	tab_deepsurv_vanilla	0.9542058119348427	0.014995843524219676	0.6546256528691755	0.04795810386597776
HURRAH	tabicl	123	-1	100	100	tab_rsf	0.9845665907748821	0.005464961879691512	0.6297590179174327	0.03179739149520251
HURRAH	tabicl	123	-1	100	100	tab_cox	0.9892554957480331	0.013406147261118544	0.565139580174353	0.1115226226800168
HURRAH	tabicl	123	-1	100	100	deepsurv_simple	0.8278644547810273	0.0599927961577966	0.7229074488043226	0.036563975934555966
HURRAH	tabicl	123	-1	100	100	deepsurv_vanilla	0.8202592372501025	0.07397493177498356	0.640959244070758	0.03282935686161852
HURRAH	tabicl	123	-1	100	100	rsf	0.9832370002915184	0.010144737827931481	0.7030750333068327	0.042797901602957704
HURRAH	tabicl	123	-1	100	100	cox	0.9210193679318589	0.02698888498860024	0.7475338892581337	0.023842101626383196
HURRAH	tabicl	123	-1	500	500	tab_deepsurv_simple	0.9561036936456796	0.009756236348437291	0.7333706312253501	0.020371428479598632
HURRAH	tabicl	123	-1	500	500	tab_deepsurv_vanilla	0.9574475829455734	0.008627848112077377	0.7399744766184566	0.0146818048468964
HURRAH	tabicl	123	-1	500	500	tab_rsf	0.9899761382615775	0.0035415830605145028	0.6369501360115664	0.053758690013479854
HURRAH	tabicl	123	-1	500	500	tab_cox	0.9747968676286177	0.020272354485558076	0.6420236210690156	0.029951474033085557
HURRAH	tabicl	123	-1	500	500	deepsurv_simple	0.8541715158249563	0.016801757037950924	0.8029183253908151	0.011329940646522072
HURRAH	tabicl	123	-1	500	500	deepsurv_vanilla	0.8403533754792187	0.06166066103540914	0.7472688916171824	0.03594714014390818
HURRAH	tabicl	123	-1	500	500	rsf	0.9612778201983287	0.009738068694491344	0.79237319266132	0.021844025961629876
HURRAH	tabicl	123	-1	500	500	cox	0.8654115230029046	0.01693194954961072	0.8021515600571842	0.009511933141825859
HURRAH	tabicl	123	-1	1000	1000	tab_deepsurv_simple	0.9587884482863405	0.006751175433893344	0.7602950508400779	0.01834394632021817
HURRAH	tabicl	123	-1	1000	1000	tab_deepsurv_vanilla	0.959630909348078	0.00901517113572712	0.7523258080201873	0.011055526807727407
HURRAH	tabicl	123	-1	1000	1000	tab_rsf	0.9898031799675693	0.001970590786097987	0.6756809979896028	0.03900474026323635
HURRAH	tabicl	123	-1	1000	1000	tab_cox	0.9765430230031299	0.0011163630043478877	0.6950262545273656	0.01773576992077093
HURRAH	tabicl	123	-1	1000	1000	deepsurv_simple	0.8538099543478669	0.011974524514882555	0.820938884014406	0.010258091206065268
HURRAH	tabicl	123	-1	1000	1000	deepsurv_vanilla	0.8615369054345985	0.011227088799702412	0.8036921500339718	0.015222681426436083
HURRAH	tabicl	123	-1	1000	1000	rsf	0.9614065310134047	0.006209781830976209	0.8084904118323081	0.012920621066339953
HURRAH	tabicl	123	-1	1000	1000	cox	0.8458051358160261	0.011214720502890897	0.8158106458549679	0.005151352302858519
HURRAH	tabicl	123	-1	2500	2500	tab_deepsurv_simple	0.958803082664493	0.0060392820814819176	0.7821815066439266	0.017345760265406764
HURRAH	tabicl	123	-1	2500	2500	tab_deepsurv_vanilla	0.9610610298811718	0.004042399678027247	0.7624782734063555	0.014837342215588602
HURRAH	tabicl	123	-1	2500	2500	tab_rsf	0.9892547449853792	0.0018286180327194209	0.7142143691937608	0.01367851033790221
HURRAH	tabicl	123	-1	2500	2500	tab_cox	0.9696645741180504	0.001819699752983071	0.731083666356428	0.02135064299700008
HURRAH	tabicl	123	-1	2500	2500	deepsurv_simple	0.8474780624043978	0.005463442344164891	0.8283546420317714	0.006145240417345054
HURRAH	tabicl	123	-1	2500	2500	deepsurv_vanilla	0.8593228323464309	0.01775847132930491	0.8222185774084277	0.0065716735185982825
HURRAH	tabicl	123	-1	2500	2500	rsf	0.95117115355253	0.0031574226870391933	0.8320862240103224	0.011427324920502831
HURRAH	tabicl	123	-1	2500	2500	cox	0.8386880361750668	0.005298146236535921	0.8209882831237449	0.006202226185527386
HURRAH	tabicl	123	-1	5000	5000	tab_deepsurv_simple	0.9606132763025574	0.0019569600909328977	0.7988882618688746	0.015463981393834144
HURRAH	tabicl	123	-1	5000	5000	tab_deepsurv_vanilla	0.9632706203340998	0.0024894503351668346	0.7752312570435684	0.020527550709822807
HURRAH	tabicl	123	-1	5000	5000	tab_rsf	0.9878734389775754	0.0008773742334266436	0.732723470182943	0.009774764117779751
HURRAH	tabicl	123	-1	5000	5000	tab_cox	0.966485708669708	0.0003922494001752371	0.7599296076441127	0.011113478611783058
HURRAH	tabicl	123	-1	5000	5000	deepsurv_simple	0.8399710552109131	0.00463318767392944	0.8309339693094209	0.004889752617382448
HURRAH	tabicl	123	-1	5000	5000	deepsurv_vanilla	0.8587447791145536	0.005086828138552121	0.8322583530909391	0.009414804513962427
