SHAP — HURRAH | tabicl | preprocess: -1 | seed: 789
======================================================================

--- deepsurv_simple ---
Feature                                 Mean|SHAP|      Std|SHAP|
-----------------------------------------------------------------
ALLOPURINOLO                              1.109407       0.461111
CLORTALIDONE                              0.393942       0.331692
INDAPAMIDE                                0.276396       0.092287
GLICEMIA                                  0.206824       0.198654
AZOTEMIA                                  0.152605       0.096634
ALTRO_CAA                                 0.110381       0.061162
ATT_FIS_H_SETT                            0.104922       0.050317
HB                                        0.098164       0.065880
ALCOOL                                    0.094176       0.042263
ALB_CAT                                   0.092959       0.080406
RESINE                                    0.088587       0.044043
FC                                        0.086303       0.062536
INS_CARD                                  0.082164       0.024737
IPERTESO                                  0.080808       0.021662
BETABLOCCANTI                             0.077256       0.040075
IRC                                       0.077252       0.018661
VITA                                      0.076409       0.046781
FAM_IPERT                                 0.071491       0.017024
FIBRATI                                   0.061825       0.031156
FAM_CV                                    0.061284       0.031389
DIURETICI                                 0.057439       0.034193
STATINA                                   0.055443       0.033037
GOTTA                                     0.052383       0.040424
ANNI_MENOP                                0.052275       0.026552
OMEGA_3                                   0.049720       0.028722
ACIDO_NICOTINICO                          0.048478       0.026466
CREATININA                                0.047283       0.023455
DIABETE                                   0.045374       0.018239
ATT_FIS                                   0.044778       0.027198
HDL                                       0.043078       0.019487
FU_NF_FA                                  0.042462       0.019353
DELL_ANSA                                 0.042041       0.026331
NF_FA                                     0.041768       0.021878
URICEMIA                                  0.040192       0.020568
ETANOLO_G_DIE                             0.039875       0.016748
SARTANI                                   0.039533       0.022124
CBV_BASE                                  0.039466       0.021808
EXFUMO                                    0.038583       0.026694
HCTZ                                      0.038572       0.020082
ACEI                                      0.035736       0.012586
IMT                                       0.033340       0.015495
EZETEMIBE                                 0.033306       0.009384
PLACCA                                    0.033041       0.006530
HT                                        0.031723       0.014094
NORMOMICROMACRO                           0.029561       0.008558
SESSO                                     0.029548       0.011387
ALTEZZA                                   0.028968       0.007839
IMA_BASE                                  0.028753       0.023956
CAA_DIID                                  0.024920       0.010327
HF_BASE                                   0.024160       0.007522
FA_BASE                                   0.023975       0.011175
MENOPAUSA                                 0.023898       0.006825
FUMO_ATT                                  0.022615       0.007186
PESO                                      0.021146       0.013019
BMI                                       0.020992       0.010345
PCR                                       0.020546       0.014704
TG                                        0.018616       0.005485
CT                                        0.016843       0.004796
ETA                                       0.015572       0.005355
PAD                                       0.014553       0.004802
PAS                                       0.013558       0.004642

--- deepsurv_vanilla ---
Feature                                 Mean|SHAP|      Std|SHAP|
-----------------------------------------------------------------
ALLOPURINOLO                              0.232578       0.127211
INS_CARD                                  0.095651       0.024223
INDAPAMIDE                                0.072081       0.059516
FC                                        0.071539       0.024939
CLORTALIDONE                              0.071458       0.063063
ALCOOL                                    0.070698       0.025991
IRC                                       0.070307       0.029651
HB                                        0.058638       0.013950
AZOTEMIA                                  0.054958       0.017509
VITA                                      0.052647       0.012480
ETANOLO_G_DIE                             0.047142       0.027934
ATT_FIS_H_SETT                            0.043195       0.009772
CREATININA                                0.040252       0.017574
GOTTA                                     0.039553       0.022617
PLACCA                                    0.038656       0.022193
HCTZ                                      0.037856       0.020910
BETABLOCCANTI                             0.036143       0.014899
FAM_IPERT                                 0.034690       0.016531
HDL                                       0.034079       0.011277
FAM_CV                                    0.033505       0.014936
SARTANI                                   0.033393       0.016580
ALB_CAT                                   0.032463       0.031126
RESINE                                    0.031925       0.018086
IPERTESO                                  0.031309       0.009901
SESSO                                     0.031048       0.010028
FIBRATI                                   0.030921       0.020754
DELL_ANSA                                 0.030539       0.011327
ANNI_MENOP                                0.030226       0.015559
ATT_FIS                                   0.030121       0.010425
GLICEMIA                                  0.030009       0.011305
CBV_BASE                                  0.029459       0.006183
URICEMIA                                  0.028732       0.013667
DIABETE                                   0.028697       0.010226
CAA_DIID                                  0.027216       0.012511
DIURETICI                                 0.027116       0.013680
OMEGA_3                                   0.025758       0.010213
IMA_BASE                                  0.023804       0.023198
EXFUMO                                    0.023368       0.003338
ACEI                                      0.023291       0.014063
NF_FA                                     0.022561       0.007126
HT                                        0.021576       0.006400
PESO                                      0.019064       0.004696
NORMOMICROMACRO                           0.017929       0.004029
PCR                                       0.017713       0.009022
STATINA                                   0.017413       0.007257
ALTEZZA                                   0.016543       0.008716
ALTRO_CAA                                 0.016032       0.003572
PAD                                       0.015526       0.004432
FU_NF_FA                                  0.015486       0.014029
FA_BASE                                   0.015315       0.005924
ACIDO_NICOTINICO                          0.015314       0.007205
TG                                        0.015081       0.011686
IMT                                       0.013398       0.001848
ETA                                       0.013256       0.005131
BMI                                       0.013107       0.002835
FUMO_ATT                                  0.013092       0.003892
CT                                        0.013048       0.005739
HF_BASE                                   0.012632       0.003517
PAS                                       0.011625       0.004425
EZETEMIBE                                 0.010951       0.002078
MENOPAUSA                                 0.010838       0.003195

--- rsf ---
Feature                                 Mean|SHAP|      Std|SHAP|
-----------------------------------------------------------------
HB                                        4.417526       0.908253
ATT_FIS_H_SETT                            4.037033       0.883705
CLORTALIDONE                              2.516820       0.836376
DELL_ANSA                                 2.279079       0.257010
ALCOOL                                    2.052912       0.109454
FC                                        2.041584       0.419627
