dataset	foundation_model	seed	preprocess	sample_size	actual_size	metric	train_mean	train_std	test_mean	test_std
OrmoniTirodei	tabpfn	42	-1	100	100	tab_deepsurv_simple	0.9080287822773148	0.023146456542022627	0.6929902619814458	0.03687542430025919
OrmoniTirodei	tabpfn	42	-1	100	100	tab_deepsurv_vanilla	0.9257161377161595	0.014587018820033399	0.6928705594471086	0.03729015024831197
OrmoniTirodei	tabpfn	42	-1	100	100	tab_rsf	0.962871694741662	0.011604288911553453	0.6718695178315985	0.03651818569719431
OrmoniTirodei	tabpfn	42	-1	100	100	tab_cox	0.9519203770673709	0.016524966632036456	0.6002412476883775	0.14278575529769172
OrmoniTirodei	tabpfn	42	-1	100	100	deepsurv_simple	0.588619798231006	0.05195848223014941	0.5915858110130793	0.02424512702808588
OrmoniTirodei	tabpfn	42	-1	100	100	deepsurv_vanilla	0.8179051150618175	0.04640028136483272	0.6569565620077464	0.03990390463855937
OrmoniTirodei	tabpfn	42	-1	100	100	rsf	0.9619599268145475	0.0030833117441241434	0.7313605004018334	0.03386076181909812
OrmoniTirodei	tabpfn	42	-1	100	100	cox				
OrmoniTirodei	tabpfn	42	-1	500	500	tab_deepsurv_simple	0.9137980250441405	0.003467437510446515	0.7667915880249273	0.003819058968865743
OrmoniTirodei	tabpfn	42	-1	500	500	tab_deepsurv_vanilla	0.9141582206313494	0.010256427071336635	0.7625364205823961	0.01141757492788248
OrmoniTirodei	tabpfn	42	-1	500	500	tab_rsf	0.966867662959144	0.0016958983086103638	0.7565678126779595	0.0120445538837779
OrmoniTirodei	tabpfn	42	-1	500	500	tab_cox	0.9298042144670415	0.005390784829263949	0.7599141257061696	0.009203522241239038
OrmoniTirodei	tabpfn	42	-1	500	500	deepsurv_simple	0.8080992476487632	0.015445244977711018	0.7479170125214303	0.015445774732855133
OrmoniTirodei	tabpfn	42	-1	500	500	deepsurv_vanilla	0.8187942678629723	0.015181982617334748	0.7376048390603842	0.021782462289517038
OrmoniTirodei	tabpfn	42	-1	500	500	rsf	0.94840651593234	0.0030469382190197025	0.7654632523929108	0.007979520138780366
