dataset	foundation_model	seed	preprocess	sample_size	actual_size	metric	train_mean	train_std	test_mean	test_std
OrmoniTirodei	tabdpt	123	-1	500	500	tab_deepsurv_simple	0.6939470150947351	0.08279023441787414	0.7212876855240259	0.006028596067456147
OrmoniTirodei	tabdpt	123	-1	500	500	tab_deepsurv_vanilla	0.8616875246616191	0.01743335174111233	0.7584322691857844	0.010613822900799654
OrmoniTirodei	tabdpt	123	-1	500	500	tab_rsf	0.9423274776422911	0.004322841849800681	0.7501609896998584	0.008361240041541965
OrmoniTirodei	tabdpt	123	-1	500	500	tab_cox	0.9138889305169229	0.01024190833892913	0.7363132855427468	0.013479935816836743
OrmoniTirodei	tabdpt	123	-1	500	500	deepsurv_simple	0.8197008121247171	0.015004959404137062	0.7645004548835741	0.013275456265899639
OrmoniTirodei	tabdpt	123	-1	500	500	deepsurv_vanilla	0.8013421101547017	0.03174899852908186	0.7400580860751959	0.018327293046360476
OrmoniTirodei	tabdpt	123	-1	500	500	rsf	0.9434451561974964	0.008328702178251893	0.7700990663145764	0.008400491844409538
OrmoniTirodei	tabdpt	123	-1	500	500	cox	0.828080693633944	0.017745954625449367	0.7729528191396475	0.006443429394936195
OrmoniTirodei	tabdpt	123	-1	1000	1000	tab_deepsurv_simple	0.8356283354294977	0.01483515239871221	0.7417559180642808	0.024243110006540235
OrmoniTirodei	tabdpt	123	-1	1000	1000	tab_deepsurv_vanilla	0.8164102379336221	0.017353549151179894	0.7649137559452163	0.01110257714284914
OrmoniTirodei	tabdpt	123	-1	1000	1000	tab_rsf	0.9418799968833325	0.003919226455811356	0.7607458118117394	0.008112634352208145
OrmoniTirodei	tabdpt	123	-1	1000	1000	tab_cox	0.8648323385185972	0.007075248413659403	0.7562357469550799	0.012495854027244695
OrmoniTirodei	tabdpt	123	-1	1000	1000	deepsurv_simple	0.8009707358596152	0.015661567293663275	0.7706187906119946	0.013428056481873382
OrmoniTirodei	tabdpt	123	-1	1000	1000	deepsurv_vanilla	0.8179283773929098	0.012523947924194093	0.7611715921980948	0.01264184577671408
OrmoniTirodei	tabdpt	123	-1	1000	1000	rsf	0.9356990256420848	0.006076540213004513	0.7809850135750004	0.0075528493545219035
OrmoniTirodei	tabdpt	123	-1	1000	1000	cox	0.8085068372977477	0.011548301852527575	0.7786847964838824	0.005487667205732143
