dataset	foundation_model	seed	preprocess	sample_size	actual_size	metric	train_mean	train_std	test_mean	test_std
OrmoniTirodei	tabdpt	77	-1	500	500	tab_deepsurv_simple	0.7489464305978233	0.10255009810622095	0.6999038746709965	0.020269407489438493
OrmoniTirodei	tabdpt	77	-1	500	500	tab_deepsurv_vanilla	0.8406249204539338	0.013388024337408945	0.7548466999223116	0.011530871937334684
OrmoniTirodei	tabdpt	77	-1	500	500	tab_rsf	0.9437526742402824	0.005797667460828442	0.7451856852624222	0.013262259330694737
OrmoniTirodei	tabdpt	77	-1	500	500	tab_cox	0.9152929733927984	0.01019009622083531	0.7329250575246682	0.004422666259396541
OrmoniTirodei	tabdpt	77	-1	500	500	deepsurv_simple	0.8067094726958915	0.01859234770215941	0.7542551327652489	0.01624530773811126
OrmoniTirodei	tabdpt	77	-1	500	500	deepsurv_vanilla	0.7901899429041235	0.03232938842002339	0.7352888272589958	0.029509915427956265
OrmoniTirodei	tabdpt	77	-1	500	500	rsf	0.9454698035875133	0.004586948158362629	0.7745511053313351	0.013943906999948553
OrmoniTirodei	tabdpt	77	-1	500	500	cox	0.7991047872050073	0.0	0.7914776339586073	0.0
OrmoniTirodei	tabdpt	77	-1	1000	1000	tab_deepsurv_simple	0.8000176285379867	0.062298033181685135	0.734763278972826	0.02323976538728616
OrmoniTirodei	tabdpt	77	-1	1000	1000	tab_deepsurv_vanilla	0.8199231173009565	0.017642488501803357	0.7669440201527669	0.0059565963421424565
OrmoniTirodei	tabdpt	77	-1	1000	1000	tab_rsf	0.9413457917183357	0.0028736243334670916	0.7581274402011232	0.006116370195444654
OrmoniTirodei	tabdpt	77	-1	1000	1000	tab_cox	0.8733740147760762	0.009419556254274998	0.7576491841042465	0.006943135513920647
OrmoniTirodei	tabdpt	77	-1	1000	1000	deepsurv_simple	0.8112577674066974	0.011411735618463672	0.7700139833057676	0.013760378542651126
OrmoniTirodei	tabdpt	77	-1	1000	1000	deepsurv_vanilla	0.789864499557813	0.05220051686962548	0.7489514877263025	0.047987188193578105
OrmoniTirodei	tabdpt	77	-1	1000	1000	rsf	0.9368418264226239	0.003811425616258289	0.7854173394155362	0.013021625312893595
OrmoniTirodei	tabdpt	77	-1	1000	1000	cox	0.8224034189363308	0.008196279747087748	0.7842925894494601	0.011955890894750004
OrmoniTirodei	tabdpt	77	-1	2500	2500	tab_deepsurv_simple	0.8266470959544661	0.004725050055918703	0.7583915258872327	0.014432294831998734
OrmoniTirodei	tabdpt	77	-1	2500	2500	tab_deepsurv_vanilla	0.8136630171808094	0.009963942271780152	0.7728292778150971	0.010937670938983745
OrmoniTirodei	tabdpt	77	-1	2500	2500	tab_rsf	0.9349494173876053	0.0019299037734996545	0.7626213678568534	0.00880101121810182
OrmoniTirodei	tabdpt	77	-1	2500	2500	tab_cox	0.832890621874826	0.0019290343634919232	0.7725910279932013	0.009331597944871204
OrmoniTirodei	tabdpt	77	-1	2500	2500	deepsurv_simple	0.7992000325254445	0.008047560801171043	0.7791019518387416	0.00614299159882914
