dataset	foundation_model	seed	preprocess	sample_size	actual_size	metric	train_mean	train_std	test_mean	test_std
OrmoniTirodei	tabicl	77	NaN	100	100	tab_deepsurv_simple	0.8741572053392819	0.012022590169046835	0.586613661693667	0.036345944221778434
OrmoniTirodei	tabicl	77	NaN	100	100	tab_deepsurv_vanilla	0.8914256394863356	0.03786499176033516	0.6307632111655608	0.028889207669083143
OrmoniTirodei	tabicl	77	NaN	100	100	tab_rsf	0.9378179739735119	0.008650099709594943	0.6177869763029002	0.02788707674475309
OrmoniTirodei	tabicl	77	NaN	100	100	tab_cox	0.9940491421770389	0.001879595542414655	0.5893687712123391	0.049892032735584506
OrmoniTirodei	tabicl	77	NaN	100	100	deepsurv_simple				
OrmoniTirodei	tabicl	77	NaN	100	100	deepsurv_vanilla				
OrmoniTirodei	tabicl	77	NaN	100	100	rsf				
OrmoniTirodei	tabicl	77	NaN	100	100	cox				
OrmoniTirodei	tabicl	77	NaN	500	500	tab_deepsurv_simple	0.9025071212578493	0.013738062693935148	0.6856874546966174	0.03746720162582724
OrmoniTirodei	tabicl	77	NaN	500	500	tab_deepsurv_vanilla	0.9098264508686198	0.01041189222762013	0.6932704182613437	0.024279619860927817
OrmoniTirodei	tabicl	77	NaN	500	500	tab_rsf	0.9586840445412091	0.0027096575497569794	0.7033592840238372	0.013090413433753612
OrmoniTirodei	tabicl	77	NaN	500	500	tab_cox	0.9566796226865938	0.006650551084481419	0.6503423849754151	0.029240516784274955
OrmoniTirodei	tabicl	77	NaN	500	500	deepsurv_simple				
OrmoniTirodei	tabicl	77	NaN	500	500	deepsurv_vanilla				
OrmoniTirodei	tabicl	77	NaN	500	500	rsf				
OrmoniTirodei	tabicl	77	NaN	500	500	cox				
OrmoniTirodei	tabicl	77	NaN	1000	1000	tab_deepsurv_simple	0.9095999577087946	0.010172598724363364	0.7257239660584884	0.009925933143333015
OrmoniTirodei	tabicl	77	NaN	1000	1000	tab_deepsurv_vanilla	0.9299718696635825	0.005776357141605885	0.7185852403797959	0.013271072345728215
OrmoniTirodei	tabicl	77	NaN	1000	1000	tab_rsf	0.960652613864134	0.0016765060972196207	0.7185544425335966	0.020916148189595078
OrmoniTirodei	tabicl	77	NaN	1000	1000	tab_cox	0.9432818304810009	0.004255503722832116	0.7068940081630222	0.007104438720109822
OrmoniTirodei	tabicl	77	NaN	1000	1000	deepsurv_simple				
OrmoniTirodei	tabicl	77	NaN	1000	1000	deepsurv_vanilla				
OrmoniTirodei	tabicl	77	NaN	1000	1000	rsf				
OrmoniTirodei	tabicl	77	NaN	1000	1000	cox				
OrmoniTirodei	tabicl	77	NaN	2500	2500	tab_deepsurv_simple	0.9211433939505799	0.008022913145469115	0.7193041663799727	0.02237577157008783
