dataset	foundation_model	seed	preprocess	sample_size	actual_size	metric	train_mean	train_std	test_mean	test_std
OrmoniTirodei	tabicl	456	-1	100	100	tab_deepsurv_simple	0.9004915343273814	0.022552791978068684	0.6145408056751325	0.039093326730551645
OrmoniTirodei	tabicl	456	-1	100	100	tab_deepsurv_vanilla	0.9373285637334583	0.018344891982472848	0.6171948653987807	0.013226065795277436
OrmoniTirodei	tabicl	456	-1	100	100	tab_rsf	0.9835361817903324	0.006389076828783313	0.633335977772267	0.035938633251619924
OrmoniTirodei	tabicl	456	-1	100	100	tab_cox	0.9982122941256716	0.001904280845824543	0.6124611007545198	0.04930071417292818
OrmoniTirodei	tabicl	456	-1	100	100	deepsurv_simple	0.7053823192834912	0.05647623535777141	0.6019405033070432	0.0534376599842897
OrmoniTirodei	tabicl	456	-1	100	100	deepsurv_vanilla	0.7016927181099217	0.09640942568078266	0.5802639260950012	0.06077197547758887
OrmoniTirodei	tabicl	456	-1	100	100	rsf	0.9521574114885517	0.019023663753380333	0.7245637719134559	0.017549774334079643
OrmoniTirodei	tabicl	456	-1	100	100	cox				
OrmoniTirodei	tabicl	456	-1	500	500	tab_deepsurv_simple	0.905215596807996	0.019714268613037364	0.6962092346171215	0.01858335114159491
OrmoniTirodei	tabicl	456	-1	500	500	tab_deepsurv_vanilla	0.9354542483072974	0.011048737791105394	0.6971472645009611	0.005933923856091147
OrmoniTirodei	tabicl	456	-1	500	500	tab_rsf	0.9738452692342989	0.004184816267041078	0.6924688475785485	0.011387671813578564
OrmoniTirodei	tabicl	456	-1	500	500	tab_cox	0.9594891033089976	0.006049399576868046	0.6625224382468077	0.015009702678147724
OrmoniTirodei	tabicl	456	-1	500	500	deepsurv_simple	0.8046316618481452	0.02688825244083263	0.7471029889016981	0.014216472062708258
OrmoniTirodei	tabicl	456	-1	500	500	deepsurv_vanilla	0.8159853737911898	0.013287831232294567	0.7449959661584491	0.0057049098268295165
OrmoniTirodei	tabicl	456	-1	500	500	rsf	0.9418764859249265	0.003953630705938951	0.7674607567952778	0.009322018424702856
OrmoniTirodei	tabicl	456	-1	500	500	cox				
OrmoniTirodei	tabicl	456	-1	1000	1000	tab_deepsurv_simple	0.903371676740357	0.022703918559918854	0.7046469598220322	0.015215247329858
OrmoniTirodei	tabicl	456	-1	1000	1000	tab_deepsurv_vanilla	0.921407326040141	0.007892138458345428	0.7155751852600447	0.021732257992394092
OrmoniTirodei	tabicl	456	-1	1000	1000	tab_rsf	0.971677363613875	0.003708688832652297	0.7192037617852386	0.016012168005769552
OrmoniTirodei	tabicl	456	-1	1000	1000	tab_cox	0.9413852706018947	0.0027543331954627426	0.6896158242451489	0.026352179363421355
OrmoniTirodei	tabicl	456	-1	1000	1000	deepsurv_simple	0.7948661861007145	0.010611567282274295	0.7763396010528254	0.01706681470974337
OrmoniTirodei	tabicl	456	-1	1000	1000	deepsurv_vanilla	0.8020605559749203	0.009130929022385522	0.7676402324829368	0.015206572025353533
OrmoniTirodei	tabicl	456	-1	1000	1000	rsf	0.9341930421007205	0.004683831904490402	0.784001755827042	0.013599791804659044
OrmoniTirodei	tabicl	456	-1	1000	1000	cox	0.8080481127214958	0.009214329787101695	0.7786014459081316	0.019715036446349626
OrmoniTirodei	tabicl	456	-1	2500	2500	tab_deepsurv_simple	0.9251989655916567	0.007047504523320535	0.7284951737653916	0.011348626658928497
OrmoniTirodei	tabicl	456	-1	2500	2500	tab_deepsurv_vanilla	0.9255190186794661	0.0034654154202838215	0.7381659055408782	0.019575042423616112
OrmoniTirodei	tabicl	456	-1	2500	2500	tab_rsf	0.971332585462586	0.0010600167776988335	0.7324948552596181	0.01634292299190817
OrmoniTirodei	tabicl	456	-1	2500	2500	tab_cox	0.9318072472262197	0.0019498159968998569	0.733878878645534	0.013704678314423128
OrmoniTirodei	tabicl	456	-1	2500	2500	deepsurv_simple	0.796285807474855	0.006312821514199988	0.783470470462669	0.015771235326497886
OrmoniTirodei	tabicl	456	-1	2500	2500	deepsurv_vanilla	0.8065656031901496	0.009103663664474794	0.7819183819260708	0.01755369311939762
OrmoniTirodei	tabicl	456	-1	2500	2500	rsf	0.9184107821827142	0.002271128588594042	0.7903330679532843	0.010187112429776605
OrmoniTirodei	tabicl	456	-1	2500	2500	cox	0.8039682463681089	0.007138978139667719	0.7895050938307435	0.015414176700393722
OrmoniTirodei	tabicl	456	-1	5000	5000	tab_deepsurv_simple	0.9240656132422405	0.0025305966310787305	0.7277061239665598	0.008879397168054505
OrmoniTirodei	tabicl	456	-1	5000	5000	tab_deepsurv_vanilla	0.9218048699077697	0.0028216857683060104	0.7465884215852683	0.011751389146127117
