dataset	foundation_model	seed	preprocess	sample_size	actual_size	metric	train_mean	train_std	test_mean	test_std
OrmoniTirodei	tabicl	789	-1	100	100	tab_deepsurv_simple	0.9045134547377947	0.021074075989333405	0.6637054164519043	0.018789659097990036
OrmoniTirodei	tabicl	789	-1	100	100	tab_deepsurv_vanilla	0.903779316499303	0.02644563526475796	0.6219651886948039	0.037343467745814575
OrmoniTirodei	tabicl	789	-1	100	100	tab_rsf	0.9773923163092204	0.004735606131503388	0.6530253373812295	0.018504349198138263
OrmoniTirodei	tabicl	789	-1	100	100	tab_cox	0.9667785353384166	0.0644261483873329	0.6053775233098998	0.0436322975530613
OrmoniTirodei	tabicl	789	-1	100	100	deepsurv_simple	0.7843320480664845	0.0757724495888264	0.6468111355861395	0.01282454846504167
OrmoniTirodei	tabicl	789	-1	100	100	deepsurv_vanilla	0.7034578350938155	0.09733731021917011	0.5970002329998045	0.053791792800404775
OrmoniTirodei	tabicl	789	-1	100	100	rsf	0.9683970463514896	0.01516948193176226	0.71704725641223	0.021116445828272712
OrmoniTirodei	tabicl	789	-1	100	100	cox				
OrmoniTirodei	tabicl	789	-1	500	500	tab_deepsurv_simple	0.9037007428266041	0.011169792008504376	0.70359210107968	0.022972329293018214
OrmoniTirodei	tabicl	789	-1	500	500	tab_deepsurv_vanilla	0.9265627899590874	0.012410583981797441	0.6973812370243966	0.02004854869880322
OrmoniTirodei	tabicl	789	-1	500	500	tab_rsf	0.977773572379798	0.0022744928672079646	0.6992723920111288	0.019606940079371787
OrmoniTirodei	tabicl	789	-1	500	500	tab_cox	0.9607289829846885	0.0035974009521911997	0.6695834282273081	0.03939864156952383
OrmoniTirodei	tabicl	789	-1	500	500	deepsurv_simple	0.8102544232383171	0.012803806895644435	0.7598653595883567	0.010688699697660944
OrmoniTirodei	tabicl	789	-1	500	500	deepsurv_vanilla	0.8253405575718744	0.015871808330349124	0.7435275137715023	0.013227014167180463
OrmoniTirodei	tabicl	789	-1	500	500	rsf	0.9455606861281709	0.008731459393122608	0.7754127663487578	0.007712030285159964
OrmoniTirodei	tabicl	789	-1	500	500	cox	0.8304995502947548	0.011220252763336465	0.7754849898436621	0.008095765858150713
OrmoniTirodei	tabicl	789	-1	1000	1000	tab_deepsurv_simple	0.9082854095943015	0.015432720368884828	0.7207676663320013	0.02144576009113188
OrmoniTirodei	tabicl	789	-1	1000	1000	tab_deepsurv_vanilla	0.9208040428293429	0.010659656804597732	0.7178178287517742	0.012465713646129972
OrmoniTirodei	tabicl	789	-1	1000	1000	tab_rsf	0.9780972174851795	0.00379157115358914	0.7205203857546745	0.01701752809418719
OrmoniTirodei	tabicl	789	-1	1000	1000	tab_cox	0.9439119569660409	0.004138352687588943	0.7048186240524602	0.036582966538962515
OrmoniTirodei	tabicl	789	-1	1000	1000	deepsurv_simple	0.8063110253376768	0.010518043456688731	0.7793269058403869	0.008669953140432257
OrmoniTirodei	tabicl	789	-1	1000	1000	deepsurv_vanilla	0.8098925360557452	0.009277016996308132	0.7643070145049383	0.01240860275574713
OrmoniTirodei	tabicl	789	-1	1000	1000	rsf	0.940408101223851	0.003301579562298998	0.7868141384110278	0.006633090746040947
OrmoniTirodei	tabicl	789	-1	1000	1000	cox	0.8107424040598115	0.007653569878573269	0.7840787230286678	0.007746518190236326
OrmoniTirodei	tabicl	789	-1	2500	2500	tab_deepsurv_simple	0.9280148151825204	0.004406767935641723	0.7198083564295507	0.013871148272209744
OrmoniTirodei	tabicl	789	-1	2500	2500	tab_deepsurv_vanilla	0.9238613384787874	0.0027189653889588177	0.7418370930454591	0.008141923015997414
OrmoniTirodei	tabicl	789	-1	2500	2500	tab_rsf	0.9710739991797143	0.0015278608448497032	0.7348056686714904	0.007993216772980224
OrmoniTirodei	tabicl	789	-1	2500	2500	tab_cox	0.9330875996386458	0.002623181297032645	0.73104531181352	0.01275433058782246
OrmoniTirodei	tabicl	789	-1	2500	2500	deepsurv_simple	0.7941129001101073	0.007518313433360655	0.7813879668587453	0.009142776608607227
OrmoniTirodei	tabicl	789	-1	2500	2500	deepsurv_vanilla	0.8135545101898648	0.00786628963188689	0.7841593154909912	0.006617240650794332
OrmoniTirodei	tabicl	789	-1	2500	2500	rsf	0.9201038065284439	0.003168909712640498	0.793353930597006	0.006548629221895352
OrmoniTirodei	tabicl	789	-1	2500	2500	cox	0.8044611584459449	0.006609628853757318	0.7918254744332278	0.00539965440403496
OrmoniTirodei	tabicl	789	-1	5000	5000	tab_deepsurv_simple	0.9219284225182525	0.002402241276994582	0.7320414129243618	0.010756945446404521
OrmoniTirodei	tabicl	789	-1	5000	5000	tab_deepsurv_vanilla	0.9218457598725527	0.002474065340676593	0.7482947152372136	0.010510940860693024
OrmoniTirodei	tabicl	789	-1	5000	5000	tab_rsf	0.965735684890172	0.0009899591212900588	0.7373537104014123	0.013308556014482345
OrmoniTirodei	tabicl	789	-1	5000	5000	tab_cox	0.9271038151986346	0.0009521996451973339	0.7447354200842977	0.009729120397386302
OrmoniTirodei	tabicl	789	-1	5000	5000	deepsurv_simple	0.7823979230634804	0.010692312198581187	0.7772768998084343	0.006459083421811862
OrmoniTirodei	tabicl	789	-1	5000	5000	deepsurv_vanilla	0.802281360890769	0.007386006308236715	0.7891972323635125	0.005441464684325244
OrmoniTirodei	tabicl	789	-1	5000	5000	rsf	0.9025022688490344	0.001346843216980534	0.7967157932092581	0.00850269697605478
OrmoniTirodei	tabicl	789	-1	5000	5000	cox	0.8007350765327261	0.0020352650328226006	0.7930752680829439	0.006280894809433551
OrmoniTirodei	tabicl	789	-1	10000	5161	tab_deepsurv_simple	0.9243267055631371	0.0013303599208650924	0.7325462389772444	0.012039195417524549
OrmoniTirodei	tabicl	789	-1	10000	5161	tab_deepsurv_vanilla	0.9210382848289334	0.0022219759653860863	0.7429994858021371	0.016797312640987994
OrmoniTirodei	tabicl	789	-1	10000	5161	tab_rsf	0.9653275814835942	0.0006362567626076363	0.7395940607210003	0.010464584230364187
OrmoniTirodei	tabicl	789	-1	10000	5161	tab_cox	0.9272503321763688	0.001042655825491871	0.7453833468497347	0.007924810964884264
OrmoniTirodei	tabicl	789	-1	10000	5161	deepsurv_simple	0.7840963435882997	0.007793205806628234	0.7796754589098505	0.011003869206037038
OrmoniTirodei	tabicl	789	-1	10000	5161	deepsurv_vanilla	0.8041052704904879	0.0027130342442826523	0.7918652864866299	0.005994811354474887
OrmoniTirodei	tabicl	789	-1	10000	5161	rsf	0.9019557874751729	0.0017998620946525902	0.7975668960696447	0.006672334891287801
OrmoniTirodei	tabicl	789	-1	10000	5161	cox	0.8006244886660643	0.0017373576733128537	0.7931805287040807	0.006247933669856785
