dataset	foundation_model	seed	preprocess	sample_size	actual_size	metric	train_mean	train_std	test_mean	test_std
OrmoniTirodei	tabicl	123	-1	100	100	tab_deepsurv_simple	0.8875912386420266	0.02049229791366846	0.6222047004629527	0.04117185013231481
OrmoniTirodei	tabicl	123	-1	100	100	tab_deepsurv_vanilla	0.9007977222922705	0.04116442222076653	0.6147538172568551	0.04322739244846473
OrmoniTirodei	tabicl	123	-1	100	100	tab_rsf	0.9713948372231528	0.008761975285229581	0.6595533252523604	0.021777822171075947
OrmoniTirodei	tabicl	123	-1	100	100	tab_cox	0.9964387283666124	0.0009124996060802938	0.608332999191262	0.04399996008516059
OrmoniTirodei	tabicl	123	-1	100	100	deepsurv_simple	0.7662833362818497	0.12909386036031675	0.65956379759445	0.03969530277137337
OrmoniTirodei	tabicl	123	-1	100	100	deepsurv_vanilla	0.8212161806043344	0.04124177076788494	0.6642202401145878	0.03242445546334646
OrmoniTirodei	tabicl	123	-1	100	100	rsf	0.9535649976180725	0.006208551494510568	0.7322516434192183	0.0327569793784029
OrmoniTirodei	tabicl	123	-1	100	100	cox				
OrmoniTirodei	tabicl	123	-1	500	500	tab_deepsurv_simple	0.8993520634068801	0.012874129807747079	0.7095930635915547	0.01171168962066708
OrmoniTirodei	tabicl	123	-1	500	500	tab_deepsurv_vanilla	0.9304731646045825	0.012334777962542816	0.6999513166912253	0.020289985350479548
OrmoniTirodei	tabicl	123	-1	500	500	tab_rsf	0.9730940611947293	0.005424664680626796	0.704487259669615	0.016080679990495502
OrmoniTirodei	tabicl	123	-1	500	500	tab_cox	0.9203274633215421	0.07360953965092519	0.5915535030270789	0.12278910715703176
OrmoniTirodei	tabicl	123	-1	500	500	deepsurv_simple	0.8197008121247171	0.015004959404137062	0.7645004548835741	0.013275456265899639
OrmoniTirodei	tabicl	123	-1	500	500	deepsurv_vanilla	0.8013421101547017	0.03174899852908186	0.7400580860751959	0.018327293046360476
OrmoniTirodei	tabicl	123	-1	500	500	rsf	0.9434451561974964	0.008328702178251893	0.7700990663145764	0.008400491844409538
OrmoniTirodei	tabicl	123	-1	500	500	cox	0.828080693633944	0.017745954625449367	0.7729528191396475	0.006443429394936195
OrmoniTirodei	tabicl	123	-1	1000	1000	tab_deepsurv_simple	0.9181144203295771	0.015862838809355212	0.7091197361812167	0.01723358665317706
OrmoniTirodei	tabicl	123	-1	1000	1000	tab_deepsurv_vanilla	0.9256540027582364	0.0046221713600695	0.7206169647849051	0.008374141529164204
OrmoniTirodei	tabicl	123	-1	1000	1000	tab_rsf	0.9732335601670146	0.002055865242302736	0.7222452456248509	0.007661280368006011
OrmoniTirodei	tabicl	123	-1	1000	1000	tab_cox	0.9418094545160633	0.003509612761079965	0.69187665038917	0.024011642919209486
OrmoniTirodei	tabicl	123	-1	1000	1000	deepsurv_simple	0.8009707358596152	0.015661567293663275	0.7706187906119946	0.013428056481873382
OrmoniTirodei	tabicl	123	-1	1000	1000	deepsurv_vanilla	0.8179283773929098	0.012523947924194093	0.7611715921980948	0.01264184577671408
OrmoniTirodei	tabicl	123	-1	1000	1000	rsf	0.9356990256420848	0.006076540213004513	0.7809850135750004	0.0075528493545219035
OrmoniTirodei	tabicl	123	-1	1000	1000	cox	0.8085068372977477	0.011548301852527575	0.7786847964838824	0.005487667205732143
OrmoniTirodei	tabicl	123	-1	2500	2500	tab_deepsurv_simple	0.9187570653259917	0.004403289451369595	0.7234565316067845	0.01523834740967447
OrmoniTirodei	tabicl	123	-1	2500	2500	tab_deepsurv_vanilla	0.9210328722653733	0.0021681417382095215	0.7381925143664522	0.0074684660776018616
OrmoniTirodei	tabicl	123	-1	2500	2500	tab_rsf	0.969938963097244	0.0009295589724225165	0.7337969962711688	0.010445765226737288
OrmoniTirodei	tabicl	123	-1	2500	2500	tab_cox	0.9287483347558917	0.002409163752657007	0.7254837205015501	0.003555467364877227
OrmoniTirodei	tabicl	123	-1	2500	2500	deepsurv_simple	0.7852617315084162	0.00938025037007003	0.7772664371679591	0.010243099560744606
OrmoniTirodei	tabicl	123	-1	2500	2500	deepsurv_vanilla	0.8110988747572254	0.009032716181694735	0.7866395470807872	0.008649782235933419
OrmoniTirodei	tabicl	123	-1	2500	2500	rsf	0.9167496146304777	0.0014411141054466922	0.7923861222104434	0.00833625941047093
OrmoniTirodei	tabicl	123	-1	2500	2500	cox	0.799695378581788	0.007912349096967801	0.7920016426063364	0.00632481330892132
OrmoniTirodei	tabicl	123	-1	5000	5000	tab_deepsurv_simple	0.9220452840609035	0.0032525979737180336	0.7402243710704999	0.0033486096412336398
OrmoniTirodei	tabicl	123	-1	5000	5000	tab_deepsurv_vanilla	0.9226646088526935	0.0027398883595331188	0.7436331166821007	0.011192556757435928
OrmoniTirodei	tabicl	123	-1	5000	5000	tab_rsf	0.9659218052849798	0.0013613442905909586	0.7367291075631431	0.01051105973496188
OrmoniTirodei	tabicl	123	-1	5000	5000	tab_cox	0.9271270927630276	0.0008622656138928394	0.7475347709047588	0.008002577571294234
OrmoniTirodei	tabicl	123	-1	5000	5000	deepsurv_simple	0.7857194737766121	0.007778912098458725	0.7832780439128493	0.014850108191874293
OrmoniTirodei	tabicl	123	-1	5000	5000	deepsurv_vanilla	0.8089369384095892	0.0026374349442877427	0.7932059771495281	0.00890634963878392
OrmoniTirodei	tabicl	123	-1	5000	5000	rsf	0.90275299414913	0.002021742771373426	0.7959881135945143	0.008783656542466649
OrmoniTirodei	tabicl	123	-1	5000	5000	cox	0.800196756397443	0.0007438382081619187	0.7949236493286057	0.007654653301306545
OrmoniTirodei	tabicl	123	-1	10000	5161	tab_deepsurv_simple	0.9212970072864988	0.005448700687226895	0.7375724318466751	0.0069471079631521155
OrmoniTirodei	tabicl	123	-1	10000	5161	tab_deepsurv_vanilla	0.9224357160111716	0.0021459690451519796	0.7495432585755919	0.010321580337678006
OrmoniTirodei	tabicl	123	-1	10000	5161	tab_rsf	0.9654314219762415	0.0005553628014590163	0.737877184167578	0.008648900870712604
OrmoniTirodei	tabicl	123	-1	10000	5161	tab_cox	0.9271038040911751	0.0010258391284641286	0.7486383515235693	0.007315893943534471
OrmoniTirodei	tabicl	123	-1	10000	5161	deepsurv_simple	0.78121611866351	0.00552277208431176	0.7788499045293235	0.013632409804793676
OrmoniTirodei	tabicl	123	-1	10000	5161	deepsurv_vanilla	0.8070481926927254	0.003532746580612782	0.792438326001583	0.00916897933622414
OrmoniTirodei	tabicl	123	-1	10000	5161	rsf	0.9022406890969122	0.0021236255077657718	0.7966318340900728	0.009812811837916192
OrmoniTirodei	tabicl	123	-1	10000	5161	cox	0.8005121749899787	0.0016502680109295642	0.7948535580206414	0.00795388414392804
OrmoniTirodei	tabicl	123	NaN	100	100	tab_deepsurv_simple	0.891844663474165	0.013208086806347538	0.628840746651925	0.05328535458902285
OrmoniTirodei	tabicl	123	NaN	100	100	tab_deepsurv_vanilla	0.8747231664893912	0.044078435301744795	0.6129322317133216	0.06192704010392775
OrmoniTirodei	tabicl	123	NaN	100	100	tab_rsf	0.9692853274840232	0.003830662447650045	0.6567115792528002	0.020024401157810363
OrmoniTirodei	tabicl	123	NaN	100	100	tab_cox	0.9947731780921962	0.004262683987924722	0.6200549247593459	0.0466023564285332
OrmoniTirodei	tabicl	123	NaN	100	100	deepsurv_simple				
OrmoniTirodei	tabicl	123	NaN	100	100	deepsurv_vanilla				
OrmoniTirodei	tabicl	123	NaN	100	100	rsf				
OrmoniTirodei	tabicl	123	NaN	100	100	cox				
OrmoniTirodei	tabicl	123	NaN	500	500	tab_deepsurv_simple	0.9011109332797362	0.017389465644359316	0.7218333725178799	0.011402416815178765
OrmoniTirodei	tabicl	123	NaN	500	500	tab_deepsurv_vanilla	0.9204923361498866	0.014745977062112841	0.7050196884958081	0.021652378696480647
OrmoniTirodei	tabicl	123	NaN	500	500	tab_rsf	0.9717793983229959	0.005935609587089694	0.7005449623633047	0.0230540948754433
OrmoniTirodei	tabicl	123	NaN	500	500	tab_cox	0.8772344525271334	0.15712973226256233	0.5687334519470724	0.1500135793585422
OrmoniTirodei	tabicl	123	NaN	500	500	deepsurv_simple				
OrmoniTirodei	tabicl	123	NaN	500	500	deepsurv_vanilla				
OrmoniTirodei	tabicl	123	NaN	500	500	rsf				
OrmoniTirodei	tabicl	123	NaN	500	500	cox				
OrmoniTirodei	tabicl	123	NaN	1000	1000	tab_deepsurv_simple	0.9144794321238457	0.018152459771395915	0.7152438178451854	0.0056349400274325915
OrmoniTirodei	tabicl	123	NaN	1000	1000	tab_deepsurv_vanilla	0.9260761271726686	0.0071779712300345305	0.721342437882444	0.010044828011116662
OrmoniTirodei	tabicl	123	NaN	1000	1000	tab_rsf	0.972498609403916	0.0026565883395826984	0.7219761781755163	0.01098423686710194
OrmoniTirodei	tabicl	123	NaN	1000	1000	tab_cox	0.9397083856374134	0.003822509092313942	0.6890966713013188	0.041219073384780015
OrmoniTirodei	tabicl	123	NaN	1000	1000	deepsurv_simple				
OrmoniTirodei	tabicl	123	NaN	1000	1000	deepsurv_vanilla				
OrmoniTirodei	tabicl	123	NaN	1000	1000	rsf				
OrmoniTirodei	tabicl	123	NaN	1000	1000	cox				
OrmoniTirodei	tabicl	123	NaN	2500	2500	tab_deepsurv_simple	0.9192556407676011	0.007382154732021731	0.7399687027701283	0.003774531390638502
OrmoniTirodei	tabicl	123	NaN	2500	2500	tab_deepsurv_vanilla	0.9211480678415459	0.005001096299804859	0.7405576661779398	0.014536472224300146
OrmoniTirodei	tabicl	123	NaN	2500	2500	tab_rsf	0.9693026937160292	0.001289186298171972	0.7400045392156467	0.00652335934217249
OrmoniTirodei	tabicl	123	NaN	2500	2500	tab_cox	0.9275868825373802	0.0016608839066541666	0.7289636482584104	0.010103120892390165
OrmoniTirodei	tabicl	123	NaN	2500	2500	deepsurv_simple				
OrmoniTirodei	tabicl	123	NaN	2500	2500	deepsurv_vanilla				
OrmoniTirodei	tabicl	123	NaN	2500	2500	rsf				
OrmoniTirodei	tabicl	123	NaN	2500	2500	cox				
OrmoniTirodei	tabicl	123	NaN	5000	5000	tab_deepsurv_simple	0.9193842193435898	0.005617528476385824	0.7454619250067831	0.008462311337172937
OrmoniTirodei	tabicl	123	NaN	5000	5000	tab_deepsurv_vanilla	0.9180617359196865	0.002286471077859664	0.7515618883606422	0.01143363455438134
OrmoniTirodei	tabicl	123	NaN	5000	5000	tab_rsf	0.9640700777155523	0.001122506326270435	0.7470828843195578	0.007555953888913765
OrmoniTirodei	tabicl	123	NaN	5000	5000	tab_cox	0.9251885445632343	0.0010561501917714306	0.7458856599780898	0.008467567298347207
OrmoniTirodei	tabicl	123	NaN	5000	5000	deepsurv_simple				
OrmoniTirodei	tabicl	123	NaN	5000	5000	deepsurv_vanilla				
OrmoniTirodei	tabicl	123	NaN	5000	5000	rsf				
OrmoniTirodei	tabicl	123	NaN	5000	5000	cox				
OrmoniTirodei	tabicl	123	NaN	10000	5161	tab_deepsurv_simple	0.9226166410370412	0.001890466208055826	0.7399902635352399	0.014920968577314685
OrmoniTirodei	tabicl	123	NaN	10000	5161	tab_deepsurv_vanilla	0.9189381151385687	0.0013861288260696126	0.7481175635758305	0.01248957437255135
OrmoniTirodei	tabicl	123	NaN	10000	5161	tab_rsf	0.963484391876986	0.0007986163913372733	0.7477820661672467	0.010057904731653473
OrmoniTirodei	tabicl	123	NaN	10000	5161	tab_cox	0.9251299286135479	0.0010285890894126976	0.746218820348804	0.008544133579821207
OrmoniTirodei	tabicl	123	NaN	10000	5161	deepsurv_simple				
OrmoniTirodei	tabicl	123	NaN	10000	5161	deepsurv_vanilla				
OrmoniTirodei	tabicl	123	NaN	10000	5161	rsf				
OrmoniTirodei	tabicl	123	NaN	10000	5161	cox				
