dataset	foundation_model	seed	preprocess	sample_size	actual_size	metric	train_mean	train_std	test_mean	test_std
HURRAH	tabdpt	123	NaN	1000	1000	tab_deepsurv_simple	0.8941797248545621	0.013797933557943431	0.7746355659623616	0.006685610755645537
HURRAH	tabdpt	123	NaN	1000	1000	tab_deepsurv_vanilla	0.8647843757976575	0.008888970300841464	0.7867586418164891	0.011110164569292511
HURRAH	tabdpt	123	NaN	1000	1000	tab_rsf	0.9703436237099468	0.0028511430925181446	0.780931839987695	0.010923496192013316
HURRAH	tabdpt	123	NaN	1000	1000	tab_cox	0.7009641839207765	0.1387057896958394	0.5756859280932223	0.18524857851519888
HURRAH	tabdpt	123	NaN	1000	1000	deepsurv_simple				
HURRAH	tabdpt	123	NaN	1000	1000	deepsurv_vanilla				
HURRAH	tabdpt	123	NaN	1000	1000	rsf				
HURRAH	tabdpt	123	NaN	1000	1000	cox				
HURRAH	tabdpt	123	NaN	2500	2500	tab_deepsurv_simple	0.8596534554900147	0.01131505163950533	0.7883204425214037	0.009557916437737518
HURRAH	tabdpt	123	NaN	2500	2500	tab_deepsurv_vanilla	0.8409194058816162	0.01831842820386229	0.8026602590534232	0.014234443009237686
HURRAH	tabdpt	123	NaN	2500	2500	tab_rsf	0.9711287805629452	0.0017837196632390037	0.7946439823676437	0.01039203779694932
HURRAH	tabdpt	123	NaN	2500	2500	tab_cox	0.45811231634269084	0.20842093339922413	0.37408731825119473	0.21058554448958983
HURRAH	tabdpt	123	NaN	2500	2500	deepsurv_simple				
HURRAH	tabdpt	123	NaN	2500	2500	deepsurv_vanilla				
HURRAH	tabdpt	123	NaN	2500	2500	rsf				
HURRAH	tabdpt	123	NaN	2500	2500	cox				
HURRAH	tabdpt	123	NaN	5000	5000	tab_deepsurv_simple	0.8259126763711093	0.016637220296685393	0.782608004339705	0.013151025225309157
HURRAH	tabdpt	123	NaN	5000	5000	tab_deepsurv_vanilla	0.8286074456840758	0.01714112684704888	0.8031439864158175	0.009814124911023769
HURRAH	tabdpt	123	NaN	5000	5000	tab_rsf	0.9642686861877927	0.0017711662973517507	0.7994311800370744	0.011743528010805616
