SHAP — HURRAH | tabdpt | preprocess: -1 | seed: 42
======================================================================

--- deepsurv_simple ---
Feature                                 Mean|SHAP|      Std|SHAP|
-----------------------------------------------------------------
ETA                                       0.624266       0.131556
VITA                                      0.128797       0.081508
HB                                        0.119218       0.072534
AZOTEMIA                                  0.103979       0.024065
GLICEMIA                                  0.081123       0.027003
ALTEZZA                                   0.079991       0.030176
SESSO                                     0.077511       0.025075
FAM_IPERT                                 0.076094       0.025725
BMI                                       0.075287       0.046965
CREATININA                                0.073505       0.009201
PAD                                       0.072095       0.028708
INS_CARD                                  0.071975       0.012561
PESO                                      0.069480       0.034710
FC                                        0.068588       0.006365
FUMO_ATT                                  0.068070       0.018223
TG                                        0.067786       0.031017
ACIDO_NICOTINICO                          0.067001       0.035759
CLORTALIDONE                              0.066806       0.030577
ATT_FIS                                   0.059472       0.047352
SARTANI                                   0.059063       0.043341
RESINE                                    0.057694       0.021681
ALB_CAT                                   0.057644       0.009786
CT                                        0.056835       0.017958
ALLOPURINOLO                              0.056647       0.038235
HDL                                       0.056579       0.015170
FAM_CV                                    0.055894       0.020871
PAS                                       0.054571       0.012795
GOTTA                                     0.053753       0.022005
HT                                        0.053614       0.022890
ALCOOL                                    0.051178       0.016888
DELL_ANSA                                 0.050285       0.028770
IRC                                       0.048246       0.034474
ACEI                                      0.048244       0.013108
EXFUMO                                    0.045175       0.029405
URICEMIA                                  0.044730       0.018024
IPERTESO                                  0.044576       0.016398
ALTRO_CAA                                 0.043544       0.026323
INDAPAMIDE                                0.042986       0.022146
ATT_FIS_H_SETT                            0.040554       0.019650
DIURETICI                                 0.039667       0.003598
ETANOLO_G_DIE                             0.038141       0.005088
PLACCA                                    0.037583       0.020729
PCR                                       0.035127       0.015787
DIABETE                                   0.034735       0.013627
HCTZ                                      0.033293       0.018480
STATINA                                   0.032425       0.013522
OMEGA_3                                   0.031109       0.009056
CAA_DIID                                  0.031090       0.013062
CBV_BASE                                  0.031026       0.009983
NF_FA                                     0.029926       0.014278
IMA_BASE                                  0.028477       0.014247
HF_BASE                                   0.027818       0.009538
FIBRATI                                   0.027768       0.005682
EZETEMIBE                                 0.026999       0.007479
NORMOMICROMACRO                           0.026729       0.011034
MENOPAUSA                                 0.025465       0.005445
FA_BASE                                   0.024432       0.004965
BETABLOCCANTI                             0.024370       0.006945
ANNI_MENOP                                0.023539       0.011197
FU_NF_FA                                  0.022293       0.012411
IMT                                       0.017982       0.004609

--- deepsurv_vanilla ---
Feature                                 Mean|SHAP|      Std|SHAP|
-----------------------------------------------------------------
ETA                                       0.539738       0.102744
VITA                                      0.179635       0.017668
CT                                        0.078498       0.031787
HB                                        0.078468       0.037638
ALCOOL                                    0.072858       0.017074
URICEMIA                                  0.071279       0.020931
DELL_ANSA                                 0.068565       0.029965
SARTANI                                   0.063275       0.017281
INS_CARD                                  0.059635       0.013584
FAM_CV                                    0.059456       0.018965
FAM_IPERT                                 0.059124       0.012347
FUMO_ATT                                  0.056719       0.025350
TG                                        0.056590       0.016266
GLICEMIA                                  0.052866       0.009261
HT                                        0.052056       0.007933
ALB_CAT                                   0.052015       0.018577
ALLOPURINOLO                              0.051897       0.056919
SESSO                                     0.050714       0.030255
HDL                                       0.044353       0.012061
CREATININA                                0.042664       0.010957
EXFUMO                                    0.042265       0.017341
ALTEZZA                                   0.037265       0.010645
AZOTEMIA                                  0.036967       0.011534
PAS                                       0.035949       0.014742
PAD                                       0.035586       0.002501
FC                                        0.034025       0.011703
INDAPAMIDE                                0.030238       0.008426
IRC                                       0.029882       0.012430
RESINE                                    0.029176       0.007647
NORMOMICROMACRO                           0.028640       0.009699
ETANOLO_G_DIE                             0.027979       0.008613
GOTTA                                     0.027048       0.009143
IPERTESO                                  0.025996       0.016145
HCTZ                                      0.024655       0.008544
ACIDO_NICOTINICO                          0.024620       0.011487
FA_BASE                                   0.024502       0.006623
BMI                                       0.024049       0.003341
PLACCA                                    0.024001       0.012214
ATT_FIS                                   0.023765       0.007541
CLORTALIDONE                              0.022832       0.015053
STATINA                                   0.022621       0.011010
ALTRO_CAA                                 0.022421       0.005541
FIBRATI                                   0.021544       0.008868
PESO                                      0.021258       0.007973
BETABLOCCANTI                             0.019769       0.012138
IMA_BASE                                  0.019219       0.013878
DIURETICI                                 0.018985       0.009069
ACEI                                      0.018437       0.009942
DIABETE                                   0.018137       0.008873
NF_FA                                     0.017617       0.007782
ATT_FIS_H_SETT                            0.017331       0.006263
HF_BASE                                   0.017130       0.006822
EZETEMIBE                                 0.016037       0.007630
OMEGA_3                                   0.014945       0.004931
CAA_DIID                                  0.014609       0.002536
IMT                                       0.014316       0.005152
MENOPAUSA                                 0.014142       0.005182
CBV_BASE                                  0.013941       0.001647
FU_NF_FA                                  0.011660       0.006933
PCR                                       0.010796       0.004660
ANNI_MENOP                                0.010696       0.008322

--- rsf ---
Feature                                 Mean|SHAP|      Std|SHAP|
-----------------------------------------------------------------
ETA                                       5.772633       1.210417
VITA                                      2.990227       0.362612
FAM_IPERT                                 1.512450       0.303385
GLICEMIA                                  1.326771       0.186372
TG                                        1.127398       0.176768
HB                                        1.107695       0.258339
CT                                        1.039823       0.294540
