dataset	foundation_model	seed	preprocess	sample_size	actual_size	metric	train_mean	train_std	test_mean	test_std
HURRAH	tabdpt	42	-1	500	500	tab_deepsurv_simple	0.894213896397897	0.025186526637745597	0.770839447596483	0.025539639602562437
HURRAH	tabdpt	42	-1	500	500	tab_deepsurv_vanilla	0.9161736647454498	0.04174522674139095	0.787370822402897	0.010506242221201459
HURRAH	tabdpt	42	-1	500	500	tab_rsf	0.9718862080205832	0.0067290288367960836	0.7832413146838271	0.014061990539369792
HURRAH	tabdpt	42	-1	500	500	tab_cox	0.62195955800913	0.150018381952366	0.5701837133839652	0.14950416435278127
HURRAH	tabdpt	42	-1	500	500	deepsurv_simple	0.8490612166552708	0.01013160951020981	0.8056859323195414	0.008894427535271388
HURRAH	tabdpt	42	-1	500	500	deepsurv_vanilla	0.8626946178283369	0.03130089829075814	0.7696441514235962	0.01639945432743498
HURRAH	tabdpt	42	-1	500	500	rsf	0.9680183531443791	0.007075946560340715	0.802434010247214	0.013756520231591329
HURRAH	tabdpt	42	-1	500	500	cox	0.8561950617924854	0.0059259233699574315	0.8086697781267714	0.010447162535406578
HURRAH	tabdpt	42	-1	1000	1000	tab_deepsurv_simple	0.878833175169043	0.021279025195156745	0.7785296549747823	0.01647488665508445
HURRAH	tabdpt	42	-1	1000	1000	tab_deepsurv_vanilla	0.856248428210681	0.017961310351983024	0.7970214460187852	0.011441014304889972
HURRAH	tabdpt	42	-1	1000	1000	tab_rsf	0.9724864126157489	0.0022380758252762856	0.7967227436206438	0.006414498721397004
HURRAH	tabdpt	42	-1	1000	1000	tab_cox	0.5442611690200094	0.23854601161002878	0.43570806044468247	0.21447736212694637
HURRAH	tabdpt	42	-1	1000	1000	deepsurv_simple	0.844572204904431	0.006195329931287853	0.8199601335153544	0.004785929755634415
HURRAH	tabdpt	42	-1	1000	1000	deepsurv_vanilla	0.8504400932456505	0.026720295157698522	0.7885076693295423	0.020318740747793843
HURRAH	tabdpt	42	-1	1000	1000	rsf	0.9600384484521969	0.004223624173215037	0.8177102778234199	0.012963330599774484
HURRAH	tabdpt	42	-1	1000	1000	cox	0.8416004474757731	0.007377669015116617	0.8157975605110164	0.006068545054881417
HURRAH	tabdpt	42	-1	2500	2500	tab_deepsurv_simple	0.8463162377353225	0.028112869463394044	0.7993716427114237	0.007295595980713392
HURRAH	tabdpt	42	-1	2500	2500	tab_deepsurv_vanilla	0.8344108243378866	0.03191126823639439	0.8126669899750046	0.009169379177848132
HURRAH	tabdpt	42	-1	2500	2500	tab_rsf	0.9716195101372511	0.002893158436523945	0.8048089746077487	0.003536316713354124
HURRAH	tabdpt	42	-1	2500	2500	tab_cox	0.5651973095774686	0.25412707802428486	0.4634466398944369	0.2632794176438115
HURRAH	tabdpt	42	-1	2500	2500	deepsurv_simple	0.8377855038478648	0.005945085661713405	0.8292106922956709	0.007105605374092456
HURRAH	tabdpt	42	-1	2500	2500	deepsurv_vanilla	0.8434657964184838	0.021346714635708756	0.8176811740747999	0.016411644787858226
HURRAH	tabdpt	42	-1	2500	2500	rsf	0.9523803511867663	0.0031446922135354373	0.8336547379869599	0.011448733267212373
HURRAH	tabdpt	42	-1	2500	2500	cox	0.8301682768080095	0.006912107743120754	0.8238124095286767	0.006166920749995021
HURRAH	tabdpt	42	-1	5000	5000	tab_deepsurv_simple	0.8446605615891196	0.012712314813928286	0.7849062923170465	0.02142655217920698
HURRAH	tabdpt	42	-1	5000	5000	tab_deepsurv_vanilla	0.8282126289107531	0.01273539610678159	0.8061257283929859	0.0033347868742606207
HURRAH	tabdpt	42	-1	5000	5000	tab_rsf	0.9667520591989304	0.001824514263812759	0.8105119075649057	0.005673565744404407
HURRAH	tabdpt	42	-1	5000	5000	tab_cox	0.854174780514078	0.005984632246664534	0.7928720974995611	0.016242365724516993
HURRAH	tabdpt	42	-1	5000	5000	deepsurv_simple	0.8315432816034137	0.007377603973734118	0.8264417417288584	0.006854837357498478
HURRAH	tabdpt	42	-1	5000	5000	deepsurv_vanilla	0.8417108440057941	0.021186457220753546	0.8230636127288264	0.014745395700541543
HURRAH	tabdpt	42	-1	5000	5000	rsf	0.9403220443368661	0.0007411499459381997	0.841252405979312	0.009836631774021748
HURRAH	tabdpt	42	-1	5000	5000	cox	0.8299274270166703	0.0073960396970384245	0.8246789296349737	0.006754220608017341
HURRAH	tabdpt	42	-1	10000	10000	tab_deepsurv_simple	0.8007737863065966	0.06125664843007432	0.792959734318034	0.026260849775257757
HURRAH	tabdpt	42	-1	10000	10000	tab_deepsurv_vanilla	0.8443654728250547	0.021258336146313023	0.8012724667915428	0.013764779703399654
HURRAH	tabdpt	42	-1	10000	10000	tab_rsf	0.9582997554419663	0.002388820541076008	0.8054865270194487	0.014539509898747702
HURRAH	tabdpt	42	-1	10000	10000	tab_cox	0.8442575463496812	0.0036163634411444266	0.8022566380209296	0.012682231431804192
HURRAH	tabdpt	42	-1	10000	10000	deepsurv_simple	0.7430355126698176	0.16937951937876566	0.733778540376236	0.17994474561099275
HURRAH	tabdpt	42	-1	10000	10000	deepsurv_vanilla	0.8395595294966756	0.010797348294028798	0.8317524411605067	0.008189331887232462
HURRAH	tabdpt	42	-1	10000	10000	rsf	0.9261440068921012	0.0008741840977118012	0.8477154293221837	0.009917269507422645
HURRAH	tabdpt	42	-1	10000	10000	cox	0.8282266588227202	0.003837477643017632	0.8260182803426594	0.005196185197810428
HURRAH	tabdpt	42	-1	15000	13566	tab_deepsurv_simple	0.8336825077712591	0.007006191641294294	0.7875442700899165	0.019087114859071195
HURRAH	tabdpt	42	-1	15000	13566	tab_deepsurv_vanilla	0.8450179549042387	0.008673622743480568	0.8040804023088013	0.011242714043492691
HURRAH	tabdpt	42	-1	15000	13566	tab_rsf	0.9514334120394125	0.001252660296738056	0.8081701264923342	0.005473512050527162
HURRAH	tabdpt	42	-1	15000	13566	tab_cox	0.8424335519789494	0.0015436808555574857	0.7918461958870381	0.016199529593164053
HURRAH	tabdpt	42	-1	15000	13566	deepsurv_simple	0.8360947205637282	0.0021824809331636714	0.8337023267927599	0.0059796251981242225
HURRAH	tabdpt	42	-1	15000	13566	deepsurv_vanilla	0.849695598811592	0.00728936220021073	0.84062441188318	0.005140879095571541
HURRAH	tabdpt	42	-1	15000	13566	rsf	0.9194235517689922	0.0008310689008933886	0.8512276657815183	0.009824068916453835
HURRAH	tabdpt	42	-1	15000	13566	cox	0.8281428592395432	0.0013967222116365184	0.8261366046926824	0.005265632714203951
HURRAH	tabdpt	42	NaN	500	500	tab_deepsurv_simple	0.7372773287899428	0.07131528981889423	0.7449499349016862	0.02048450282243636
HURRAH	tabdpt	42	NaN	500	500	tab_deepsurv_vanilla	0.8987667671047465	0.028018375822243296	0.7656804952878733	0.02352597882560279
HURRAH	tabdpt	42	NaN	500	500	tab_rsf	0.975078390413589	0.005251812037142643	0.7706005270274127	0.01381431694277277
HURRAH	tabdpt	42	NaN	500	500	tab_cox	0.6962151964339569	0.12087720564265488	0.5966163035765871	0.1828441957231883
HURRAH	tabdpt	42	NaN	500	500	deepsurv_simple				
HURRAH	tabdpt	42	NaN	500	500	deepsurv_vanilla				
HURRAH	tabdpt	42	NaN	500	500	rsf				
HURRAH	tabdpt	42	NaN	500	500	cox				
HURRAH	tabdpt	42	NaN	1000	1000	tab_deepsurv_simple	0.8625740340473002	0.027013768194403865	0.7664055887849491	0.022351900903377835
HURRAH	tabdpt	42	NaN	1000	1000	tab_deepsurv_vanilla	0.8484630367702994	0.011163431804482512	0.7863695067749147	0.00988272300424577
HURRAH	tabdpt	42	NaN	1000	1000	tab_rsf	0.9712596538827907	0.002479879973271389	0.784868864921543	0.009198627295972013
HURRAH	tabdpt	42	NaN	1000	1000	tab_cox	0.44731505014182205	0.09412815131527874	0.31263008967721645	0.05047198763651312
HURRAH	tabdpt	42	NaN	1000	1000	deepsurv_simple				
HURRAH	tabdpt	42	NaN	1000	1000	deepsurv_vanilla				
HURRAH	tabdpt	42	NaN	1000	1000	rsf				
HURRAH	tabdpt	42	NaN	1000	1000	cox				
HURRAH	tabdpt	42	NaN	2500	2500	tab_deepsurv_simple	0.8378343794139722	0.015707060869266643	0.7831790522158121	0.0056472593402773835
HURRAH	tabdpt	42	NaN	2500	2500	tab_deepsurv_vanilla	0.8378281107839438	0.00989448309354487	0.7995122887045293	0.008956081185847361
HURRAH	tabdpt	42	NaN	2500	2500	tab_rsf	0.9707103601187599	0.002858655812103319	0.7938343286877829	0.006176449944715179
HURRAH	tabdpt	42	NaN	2500	2500	tab_cox	0.4594623624861419	0.20429188005134935	0.3753380305822881	0.21268153808858006
HURRAH	tabdpt	42	NaN	2500	2500	deepsurv_simple				
HURRAH	tabdpt	42	NaN	2500	2500	deepsurv_vanilla				
HURRAH	tabdpt	42	NaN	2500	2500	rsf				
HURRAH	tabdpt	42	NaN	2500	2500	cox				
HURRAH	tabdpt	42	NaN	5000	5000	tab_deepsurv_simple	0.8178752077389561	0.008189010985040613	0.7857975113846051	0.010520606843438153
HURRAH	tabdpt	42	NaN	5000	5000	tab_deepsurv_vanilla	0.832983314681571	0.013643004597126722	0.7981617814583295	0.0030978937037005687
HURRAH	tabdpt	42	NaN	5000	5000	tab_rsf	0.9662304176869168	0.00089913127664592	0.7990330255690843	0.005258879471587846
